"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CEL",0.0378802389419594,-0.627911406759511,0.006,0.01,1
"EFCAB6",0.0380386529547375,-0.748610965948818,0.014,0.019,1
"ACRC",0.0381523838900834,-0.488351657697217,0.034,0.042,1
"SPIRE2",0.038375360805179,-0.382044682543305,0.099,0.111,1
"ANAPC4",0.0384474685664831,-0.297242427908766,0.078,0.09,1
"ALDH1A1",0.0385346567466559,0.564086267552265,0.012,0.008,1
"SUMO4",0.0385480994435869,0.581515159777257,0.023,0.016,1
"DDX3Y",0.0386293429205881,-0.20504122364149,0.078,0.091,1
"AARSD1",0.0386734586612483,-0.324616421983003,0.058,0.069,1
"WFDC2",0.0386840870941299,0.377955379067744,0.017,0.012,1
"EIF2S2",0.0387040725422855,-0.250299234989267,0.175,0.19,1
"PRKRIR",0.0387501808525405,0.2304200481569,0.062,0.052,1
"CDC16",0.0387574530925015,-0.270141807396922,0.132,0.145,1
"MAP3K11",0.0388136133246587,-0.295114352542882,0.094,0.107,1
"WDR31",0.038830284560517,-0.767267865699804,0.013,0.019,1
"COMMD8",0.0388369469816716,0.327085531917594,0.028,0.021,1
"PLA2G15",0.0388451931434131,0.174194064873064,0.06,0.049,1
"PCF11-AS1",0.0389093242711025,-0.440137129068799,0.015,0.021,1
"SNX11",0.0389921936026528,0.211865469344151,0.049,0.04,1
"KIAA1919",0.0390415607491812,-0.47552955883253,0.045,0.054,1
"MAPKBP1",0.0390669126385251,-0.269839192464582,0.17,0.183,1
"DFNA5",0.03908632075728,-0.334461659852114,0.033,0.042,1
"DHRS3",0.0391228958965183,0.253822991977965,0.019,0.013,1
"GALNT2",0.0391260707589898,-0.244263674588875,0.109,0.122,1
"EDEM3",0.0392020478114727,-0.288033315540758,0.134,0.147,1
"COLQ",0.0393574333180888,-0.502115354356775,0.038,0.047,1
"TIMM8B",0.0396341288237612,-0.366403668962762,0.071,0.083,1
"MPG",0.039903492718148,0.134325791530843,0.121,0.106,1
"TMEM115",0.0399606146768666,0.163630191064135,0.056,0.046,1
"ADAM9",0.0400731914453734,-0.336100843142964,0.047,0.057,1
"CXorf57",0.0401155738051098,0.657126400641692,0.013,0.009,1
"ANKRD35",0.0401826706456569,0.650346485819403,0.015,0.01,1
"PRPF40B",0.0402257098489853,-0.250837486105806,0.125,0.138,1
"CHMP4A",0.0402291102855513,-0.266053004738674,0.114,0.127,1
"ZNF324",0.0403228695849639,-0.265755176672394,0.07,0.082,1
"DNAJC14",0.0403772325642869,0.159450636587648,0.038,0.029,1
"RLIM",0.040393564927742,0.111285922395918,0.132,0.116,1
"NARS",0.0404789574222715,-0.235504588932416,0.199,0.213,1
"RAB22A",0.0405546305064884,0.108573723392417,0.1,0.086,1
"PIGC",0.0406410053463804,-0.433470221975707,0.038,0.047,1
"TYW5",0.0406603345024621,-0.427566822823177,0.061,0.071,1
"TMEM260",0.0407500020265409,-0.289717066934781,0.112,0.125,1
"PUS10",0.040769188915154,0.160730905621499,0.04,0.031,1
"TAS2R14",0.0407713089670457,-0.784654382686257,0.01,0.016,1
"ADGRB3",0.0407787608881564,-0.222576864574852,0.376,0.38,1
"MON1A",0.0407981550375832,0.152232411843175,0.057,0.047,1
"MAP9",0.0408744371308848,-0.197796080634308,0.214,0.228,1
"EPS8L2",0.0409317310026403,0.513609399864366,0.013,0.009,1
"EIF2D",0.0409383948323911,-0.345325361284855,0.048,0.057,1
"LRRFIP2",0.0409953506276805,-0.301831280001371,0.16,0.172,1
"MEX3C",0.0412084864994929,0.199664595443805,0.048,0.039,1
"CRELD2",0.0412312155525637,-0.303089916836858,0.083,0.095,1
"AGPAT3",0.041283064515118,-0.395243100168007,0.08,0.092,1
"CFAP97",0.0413285189601463,0.178652218224351,0.084,0.072,1
"OTUD6B-AS1",0.0415382817406073,-0.254713205519067,0.162,0.175,1
"USP53",0.041541508160546,-0.522357301692623,0.048,0.058,1
"RP11-304L19.13",0.0415870709518788,-0.753570758803288,0.022,0.029,1
"PIGN",0.0415962824173736,0.31985470133292,0.038,0.03,1
"DEF8",0.0416221692116143,-0.250729973548745,0.197,0.209,1
"ZNF546",0.0416330146146922,-0.489290609573342,0.019,0.026,1
"CDR1-AS",0.041664815672447,-0.552602813688835,0.126,0.138,1
"UBE4A",0.0417646177408959,-0.328493796661106,0.147,0.16,1
"PSENEN",0.0417781543809181,0.134989520129591,0.049,0.04,1
"SERPINE2",0.0417813233900357,0.205485749827076,0.083,0.071,1
"BZW2",0.0417975255762611,0.212891282703577,0.11,0.097,1
"N4BP3",0.0418896108767443,-0.772737221528756,0.009,0.013,1
"AHCY",0.0418983052041779,0.167111123495905,0.035,0.027,1
"CFP",0.0419462836596067,-0.570124486561509,0.01,0.016,1
"KCNA2",0.0419702937808511,-0.173469320678628,0.144,0.159,1
"SAMD14",0.0419727821045046,-0.399161399981038,0.072,0.082,1
"ZNF385B",0.0420350062294329,-0.330181835223976,0.092,0.104,1
"ARL6",0.0420559128476914,0.245962392192415,0.044,0.036,1
"CPEB1-AS1",0.0420911674449662,-0.939701452704671,0.01,0.015,1
"RAB29",0.0421392801976033,-0.431983202598584,0.021,0.027,1
"ARMCX6",0.0421598845293779,0.138109036604448,0.03,0.023,1
"S100PBP",0.0424445790878379,-0.514853502083702,0.054,0.063,1
"SFTPC",0.0425128843777328,-0.169181962235383,0.022,0.016,1
"PANK2",0.0425509168567291,-0.354486333192671,0.098,0.111,1
"UGDH-AS1",0.0426020475250982,0.951479721699743,0.01,0.006,1
"PDCD11",0.0426635652077062,-0.359092759469649,0.072,0.084,1
"METTL9",0.0427083229622096,0.103072826706434,0.145,0.129,1
"SLC35A5",0.0427461678276419,0.288065583310624,0.048,0.039,1
"WTIP",0.0428036421305705,-0.560980488320826,0.014,0.02,1
"SLC22A10",0.0428254047361303,0.471841830155411,0.012,0.007,1
"ANXA5",0.0428367962109744,-0.428885907844144,0.029,0.037,1
"DCUN1D4",0.0428799649958812,-0.322280699133189,0.121,0.134,1
"RP11-1246C19.1",0.0429359991385269,-0.526001378014882,0.023,0.03,1
"RP11-894P9.1",0.0430559835584911,-0.89280685400326,0.013,0.019,1
"RBM14",0.0430866751227949,-0.394560767554136,0.126,0.138,1
"PSMD5-AS1",0.043157579269705,-0.212600769244899,0.124,0.138,1
"GALNT18",0.0432082907891585,-0.450585541815375,0.035,0.043,1
"RP11-1026M7.2",0.0432210892937456,0.612195003110796,0.012,0.007,1
"LAMP2",0.0432226607058445,0.242675588142451,0.049,0.04,1
"ZNF74",0.0432272808359245,-0.491351365386672,0.029,0.037,1
"ZNF655",0.0432535814413417,-0.357468281410952,0.165,0.177,1
"ABHD13",0.0432539652216514,0.124548775123647,0.108,0.094,1
"HADHB",0.0432575305490211,-0.550960899749122,0.039,0.048,1
"BCL2L2",0.0433052235121529,-0.287691941041841,0.138,0.152,1
"SLC10A3",0.0434050990501526,-0.73472284039012,0.011,0.016,1
"SH3BGRL",0.0434125885522212,0.195829904840301,0.051,0.041,1
"GALNT14",0.0434331304990368,-0.32829339390897,0.028,0.035,1
"MCM3AP-AS1",0.0434483847518253,-0.890846298652622,0.014,0.02,1
"SNRK",0.0434502973624227,0.198289989733111,0.062,0.052,1
"VPRBP",0.0434568763143589,0.397365944662971,0.053,0.044,1
"KLHL12",0.0435121392733657,0.12812725561296,0.08,0.069,1
"AMOT",0.0435844844771586,0.173418872291891,0.028,0.021,1
"NAALAD2",0.0435853522668035,-0.351614499957698,0.093,0.105,1
"DEGS1",0.0436648448942645,0.1545353670339,0.071,0.06,1
"MEGF10",0.0437024320341933,0.600780014768055,0.01,0.006,1
"ENOPH1",0.0438606018177913,0.112520933965388,0.097,0.084,1
"CBLL1",0.0438710662044518,0.201961185065138,0.051,0.042,1
"POLDIP3",0.0439019627303308,0.276337090178108,0.059,0.049,1
"NET1",0.0439224245222109,0.3241307846915,0.03,0.023,1
"PIGL",0.0439666622237945,-0.430783561848451,0.048,0.058,1
"C5orf45",0.0440476323347849,-0.237614343864671,0.142,0.155,1
"SEZ6L2",0.0440642820842087,-0.169651996342755,0.389,0.396,1
"DCUN1D1",0.0440683105945843,-0.31914714265737,0.093,0.106,1
"CCNB1",0.0441533237537596,0.310403963553477,0.017,0.012,1
"GPHN",0.0442478384603532,-0.334641889863055,0.104,0.116,1
"IRAK1BP1",0.0443953629155482,0.136434104369036,0.056,0.047,1
"ANGEL1",0.0444182338401696,-0.406317385932111,0.043,0.052,1
"CENPB",0.044502020594564,0.143825395902125,0.054,0.045,1
"RNF139",0.0445485869113667,0.133190473431455,0.054,0.044,1
"DLG5",0.0445767227118091,-0.486570776694522,0.034,0.042,1
"MOB1A",0.0446301487716853,0.206189907333829,0.05,0.041,1
"BTN3A3",0.0446638292046587,0.434049485141032,0.021,0.015,1
"SEC24B-AS1",0.0446966988694916,-0.516019238315197,0.01,0.015,1
"TRAPPC2L",0.0447773437950603,0.127757405668263,0.081,0.069,1
"SNHG12",0.0448439833390635,-0.433223346507943,0.03,0.038,1
"MBIP",0.0448603096107649,0.166892870237009,0.066,0.056,1
"TSC2",0.0449260357530068,-0.213813369004696,0.184,0.198,1
"VPS33A",0.0449351941325189,0.178995210602704,0.045,0.036,1
"CALCOCO2",0.0449631870964467,-0.44014270702941,0.067,0.077,1
"KLHL26",0.0450344395516428,0.153719837706531,0.056,0.047,1
"THSD1",0.0450646525590384,0.230221390316632,0.017,0.012,1
"NR2C2AP",0.0451150758750729,-0.535060457091045,0.023,0.03,1
"DUSP1",0.0452071449932623,0.378114733992019,0.04,0.032,1
"ZNF48",0.0452411813095374,0.142423227075795,0.045,0.036,1
"CPO",0.0452530723594232,0.638757858996533,0.01,0.006,1
"TMEM249",0.0452582711229646,-0.863573465333108,0.006,0.01,1
"ZNF595",0.0453082036983269,-0.613886449296189,0.017,0.023,1
"VPS52",0.0454348859175796,-0.377162949623427,0.062,0.072,1
"C17orf100",0.0454689152840749,-0.824722645619183,0.006,0.01,1
"GLRX2",0.0455627790902123,-0.301662978048519,0.048,0.057,1
"RP5-1024G6.2",0.0456013887525562,-0.53990765462083,0.008,0.013,1
"RP11-384O8.1",0.0456174674627965,-0.653146338550229,0.011,0.016,1
"MREG",0.0457046635506363,0.28300088022075,0.047,0.038,1
"UBXN11",0.0457478274084398,0.179091697247561,0.069,0.058,1
"NUP155",0.0457604854098204,0.358983554575943,0.035,0.027,1
"CCDC158",0.0457614969954732,-1.14580640196345,0.008,0.012,1
"RP11-420N3.2",0.0457701743780055,-0.462624669976125,0.028,0.035,1
"TEX26",0.045787651552765,0.541512166728128,0.01,0.006,1
"CLEC2L",0.0458813641389825,-0.439931414714992,0.07,0.081,1
"CTDSPL2",0.0458896048744214,0.173137015381561,0.087,0.075,1
"COG5",0.0459417106464007,0.159404268287148,0.102,0.089,1
"BRMS1",0.0459633863708655,0.292684601367037,0.035,0.027,1
"AC009404.2",0.0460107955035743,-0.829934092815653,0.014,0.02,1
"MARCH5",0.0460705315791676,0.185169164780881,0.056,0.047,1
"THSD7A",0.0462729448233317,0.659410827875596,0.014,0.009,1
"HERC4",0.0462737606938341,-0.233899073901519,0.25,0.26,1
"UBAP2",0.0463121287935481,-0.454104457846898,0.091,0.102,1
"MYO16",0.0463222035406698,0.266829314522485,0.024,0.018,1
"AGPAT5",0.0464932511604521,0.20867979015553,0.078,0.067,1
"TSR1",0.0465342946642718,-0.34925629946889,0.061,0.071,1
"UTP14A",0.0465679607330083,-0.580168750393987,0.021,0.028,1
"CTD-2547L24.4",0.0465789048111295,-0.562848419718547,0.008,0.012,1
"PPP6R1",0.0465953450059731,0.15891395731625,0.141,0.125,1
"ARHGAP18",0.0467643654354497,-0.271323605141974,0.053,0.063,1
"SEC31A",0.0468736630592176,-0.297992408424393,0.148,0.16,1
"BAG2",0.0468971122116286,0.46369272997378,0.024,0.018,1
"EIF4EBP2",0.0469577033165721,-0.333119230538469,0.057,0.067,1
"NRIP1",0.0469745561171287,0.108274890525482,0.159,0.142,1
"GSE1",0.0470027427639787,-0.232481017363417,0.114,0.127,1
"EIF3A",0.0470811712732508,-0.261806128708002,0.16,0.174,1
"METTL5",0.0470842417859349,0.136729705038934,0.065,0.055,1
"FAM85B",0.0471085552896073,0.594207623798121,0.011,0.007,1
"HLTF",0.0471510167401228,0.155961830614909,0.151,0.135,1
"FANCL",0.0471591065334988,0.153848105340756,0.094,0.082,1
"RP11-4L24.3",0.047548410057219,0.533305778336491,0.011,0.007,1
"FAM96A",0.0476831720582071,-0.396930041515451,0.028,0.035,1
"ROBO1",0.0478249133142913,-0.364683952479435,0.052,0.061,1
"PLA2G4C",0.0478326836282284,-0.400044607675366,0.089,0.099,1
"ZNF583",0.0478569684253541,-0.336952387521237,0.069,0.08,1
"POLR2C",0.0478589216715956,-0.27955519319895,0.08,0.091,1
"TLN1",0.0478685217628261,-0.464009771612972,0.038,0.046,1
"PPL",0.0479203097026749,0.213415048180787,0.054,0.044,1
"AUP1",0.047960975802207,-0.15859148575587,0.219,0.234,1
"ALG10B",0.0481151631949561,0.204750478538613,0.041,0.033,1
"RRP12",0.0481325623641327,0.102028455380576,0.09,0.077,1
"MTIF2",0.0481377813700954,-0.610319673142356,0.028,0.035,1
"ZNF527",0.0482805044992636,-0.589818213893483,0.023,0.03,1
"SS18L1",0.0484159587110648,-0.183394387360519,0.144,0.159,1
"DHCR7",0.048530089409214,0.321559208755888,0.046,0.037,1
"TUBB2B",0.0485567274140016,0.744921295309938,0.015,0.01,1
"SPIRE1",0.0485752577278724,-0.267324476436405,0.132,0.145,1
"CNIH3",0.0486048293974562,0.187507899625297,0.073,0.062,1
"PPP2R5C",0.0486683845171066,-0.192190379968519,0.23,0.244,1
"PEMT",0.0486893519981675,0.16868654154174,0.025,0.019,1
"AKIRIN1",0.0487579080239765,-0.371348175914441,0.099,0.111,1
"IKBKB",0.0487605572655305,-0.536000098060811,0.046,0.055,1
"XPO5",0.0487927978775259,-0.380524763440726,0.071,0.082,1
"MEG8",0.0489501129191449,0.197535462657753,0.045,0.037,1
"ZNF672",0.0489528054534532,0.405402174878503,0.021,0.016,1
"MTBP",0.0491303476439267,0.447824713439664,0.02,0.015,1
"SRSF12",0.0491597724235548,-0.29634086222197,0.046,0.056,1
"ARF6",0.0491620572628157,0.264746074983254,0.046,0.037,1
"CITED1",0.0492254201175472,0.751742916857979,0.011,0.007,1
"EIF5B",0.0492271525953255,-0.18292069224272,0.351,0.36,1
"COX10",0.0492403080035218,-0.557771601932882,0.015,0.021,1
"PPP1CC",0.0492512509911638,0.218077331658408,0.069,0.059,1
"RANBP6",0.0492653913846542,0.111424808605567,0.096,0.083,1
"PPP1R2",0.0493094607191288,-0.313979302708034,0.142,0.154,1
"ZNF625",0.0493186928387307,-0.890763595235508,0.014,0.019,1
"SART3",0.049332695356644,0.123939263248134,0.102,0.089,1
"RALB",0.0493415572244716,-0.60588865901743,0.024,0.031,1
"CIR1",0.04945794804,-0.377134646752032,0.128,0.14,1
"RP13-188A5.1",0.0495686197228465,-0.960510630202172,0.007,0.011,1
"RAP2C-AS1",0.0495985558431319,-0.568679386276686,0.007,0.012,1
"LRTM2",0.0496683855661917,-0.240957077957145,0.076,0.087,1
"ENTPD1-AS1",0.0497383118776999,-0.408558652030738,0.033,0.041,1
"RAB27B",0.0497497682179025,0.123818856831704,0.081,0.07,1
"MAPK4",0.0497629004565506,-0.324197359524149,0.036,0.044,1
"XRCC4",0.0499162969893223,0.609869672099365,0.017,0.012,1
"NHS",0.0499271925039969,0.318356837376113,0.021,0.016,1
"NEFM",0.0500298743762023,-0.284967084556087,0.302,0.307,1
"CAB39L",0.0502326521836002,0.123403495354116,0.084,0.073,1
"GTF2H1",0.0502375751523874,-0.248251998890577,0.094,0.106,1
"STARD5",0.0502883684822592,-0.485224949325102,0.012,0.017,1
"DCAF15",0.0503743086335389,0.106777643830731,0.061,0.051,1
"CDON",0.0503832038913831,-0.33028523399038,0.032,0.04,1
"SETD4",0.0504658114517648,-0.401432727307882,0.053,0.062,1
"UCHL3",0.0505085355052265,-0.468710095261253,0.038,0.046,1
"CCS",0.0505188682068309,-0.366064059146728,0.099,0.11,1
"SUPT3H",0.0505381111716826,-0.66867488484995,0.024,0.031,1
"LSM5",0.0505468249077121,0.147256692192433,0.09,0.078,1
"SPCS2",0.0506083537250156,0.142850645375615,0.167,0.151,1
"SYVN1",0.0506161604725261,-0.399486241040141,0.068,0.078,1
"CCBE1",0.050617252834435,-0.555680969514237,0.039,0.047,1
"TASP1",0.050622034859012,-0.52781394576022,0.029,0.036,1
"RP11-297N6.4",0.0507223786263318,0.686365279288423,0.013,0.009,1
"NUB1",0.0507416513527782,-0.363533225172643,0.07,0.08,1
"CLYBL",0.0508466680391471,-0.598956938317181,0.012,0.018,1
"CTD-2006H14.2",0.0509016109496078,0.802934089966318,0.012,0.008,1
"ATP10D",0.0509278492224867,0.240515806014748,0.031,0.024,1
"STARD13",0.050950974651783,-0.34747105669207,0.102,0.114,1
"RAD51C",0.0509833069994672,-0.409767669933069,0.06,0.069,1
"PLD6",0.0510204282689228,-0.507879027545019,0.032,0.04,1
"ATP5J",0.0510769221473628,-0.206307114392449,0.228,0.24,1
"PSEN2",0.051090450859843,0.138231853349143,0.034,0.027,1
"NLN",0.0511323004211103,-0.376126661301064,0.105,0.117,1
"ZFP41",0.0512021314853996,0.497247167694411,0.022,0.016,1
"CCNJ",0.0512146983368794,-1.24260708097336,0.006,0.01,1
"CREBBP",0.0512168378218285,-0.289100879772504,0.156,0.168,1
"GPR176",0.0512949678520161,0.138235320496795,0.05,0.041,1
"MED17",0.05134187919755,-0.365827728475789,0.093,0.104,1
"RP11-390E23.6",0.0514336748881113,-0.770017226712716,0.008,0.013,1
"ABCD4",0.0515592637074615,-0.28414243708198,0.179,0.191,1
"PHACTR3",0.0515620983159842,0.127603328009031,0.122,0.107,1
"SUCLG1",0.0515919622005547,-0.299274681331089,0.082,0.093,1
"KHK",0.051778377151327,0.676749303054114,0.022,0.016,1
"PIGF",0.0517910726819364,-0.562631227527034,0.032,0.04,1
"MFAP3L",0.0518025237173142,-0.557559053307128,0.03,0.037,1
"SCHIP1",0.0518187650237482,-0.410755071997321,0.071,0.081,1
"EBLN2",0.0520176504493641,-0.576609359368204,0.025,0.031,1
"RARS",0.0521333450280213,-0.368473290719076,0.08,0.091,1
"FBXW8",0.052134096870075,-0.691956272173331,0.011,0.016,1
"FAM174A",0.0522326452766701,0.143326080828885,0.084,0.072,1
"NKAIN2",0.0524353316587889,-0.250358092053679,0.154,0.167,1
"CPNE1",0.0524402657277218,-0.220092196416691,0.189,0.202,1
"SEC24D",0.0524567540077473,-0.319654858306475,0.148,0.16,1
"MAPK14",0.052506471816162,-0.291150203027753,0.131,0.143,1
"WRAP73",0.0525725666184678,-0.427282166236587,0.045,0.054,1
"ASCC2",0.0525769039718504,-0.507464382562321,0.037,0.045,1
"APOL2",0.0526310045175323,-0.194469946769669,0.142,0.156,1
"C17orf62",0.0527071338995781,-0.447447262223688,0.065,0.075,1
"TTLL9",0.0527403033158887,-0.755926145339624,0.008,0.013,1
"GAN",0.0528045842656679,-0.381507524723606,0.094,0.105,1
"SORCS3",0.0528732058576928,-0.383251511492043,0.072,0.083,1
"HELQ",0.0529178310775014,-0.604586865506691,0.027,0.034,1
"ZNF506",0.052941687034934,-0.375870779713869,0.066,0.076,1
"ZNF614",0.0529677520946821,0.336985170781665,0.034,0.027,1
"PIGT",0.0529691474235331,0.160515365180437,0.065,0.054,1
"UNK",0.053034113830723,-0.430072810774157,0.035,0.043,1
"CSGALNACT2",0.0530700924887832,-0.401660808916804,0.046,0.055,1
"ZNF766",0.053072107512234,-0.563094125782495,0.037,0.045,1
"CTSH",0.0530745637324303,0.136037309732891,0.012,0.008,1
"RP11-307O13.1",0.0531235555241457,0.466996300005569,0.014,0.01,1
"GS1-72M22.1",0.053129569080573,0.191941477876652,0.037,0.029,1
"FAF2",0.0532033925224917,-0.319376537948756,0.091,0.103,1
"LINC00294",0.0532061312665048,-0.412498764654168,0.063,0.073,1
"C17orf80",0.0532729736383825,-0.481778696132723,0.042,0.05,1
"SHF",0.0532771196760951,0.200687378111216,0.066,0.056,1
"RPAP3",0.0532999401182499,0.161781881199103,0.071,0.06,1
"ARL5B",0.053307255287905,0.133329270776167,0.084,0.072,1
"ADPRHL2",0.053365398266966,0.102763649739199,0.054,0.045,1
"COL19A1",0.0534576245983005,-0.41533539968907,0.035,0.043,1
"PUS7L",0.0534655921376067,-0.227619154192019,0.317,0.323,1
"INTS4",0.0536310066255987,-0.420334321886584,0.025,0.032,1
"SUCLA2",0.0536551330196757,0.331058356365744,0.067,0.057,1
"PSMD9",0.053776154747274,-0.576805324196406,0.032,0.039,1
"ZNF784",0.0537779803988961,0.693697086770411,0.01,0.006,1
"PXYLP1",0.0537994381926981,-0.449375838949651,0.06,0.069,1
"THAP11",0.0538485388162709,0.297933402926569,0.042,0.034,1
"ATAD3C",0.0540155066589635,0.518614291412576,0.013,0.009,1
"POLA1",0.0541109874352135,0.319898429725557,0.017,0.012,1
"GPT2",0.0542394249505443,-0.437236160336564,0.08,0.091,1
"SGK1",0.0542736212396743,0.246383228031179,0.043,0.035,1
"CDC23",0.0543774555797458,0.124623234817791,0.078,0.067,1
"RCSD1",0.0543946531000784,-0.587009359286886,0.006,0.01,1
"RNF185",0.0544100401526512,0.140240727425317,0.058,0.049,1
"TUG1",0.0544309847578486,-0.19455674832468,0.19,0.204,1
"SLC26A4",0.0544331877873116,-0.251771849970079,0.133,0.146,1
"MAP3K3",0.0544967797872467,-0.327272472855972,0.066,0.076,1
"PERP",0.0545093563808933,0.466032264177732,0.012,0.008,1
"HHAT",0.0545120600165087,-0.699771922866643,0.017,0.023,1
"AP000350.5",0.0546236314920087,-0.674468626940833,0.006,0.01,1
"HPS6",0.0546265728593019,0.432287162038674,0.02,0.014,1
"ZBED1",0.0546632171695756,0.227673368473193,0.03,0.024,1
"KIAA0391",0.0547294526106833,-0.761043673808382,0.009,0.014,1
"RPAP1",0.0547641644036472,-0.425339787271796,0.05,0.06,1
"DSCC1",0.0548277799812405,0.475548442663878,0.012,0.008,1
"ZFYVE1",0.0549103455594795,0.197767701162929,0.057,0.048,1
"ISG15",0.0550583185938977,0.381251371566116,0.017,0.013,1
"ARHGAP39",0.0550992611874092,-0.374095682767388,0.084,0.095,1
"TRABD2A",0.055167147760754,-0.456802853224834,0.015,0.021,1
"PLAGL2",0.0551761777375671,-0.586151739248547,0.026,0.033,1
"RP4-597N16.4",0.0551935903230198,0.421221587085657,0.012,0.008,1
"DUSP11",0.0552403217498181,0.214232312154344,0.054,0.045,1
"POU6F1",0.0552598198094984,0.252066022806731,0.073,0.063,1
"SLC25A25",0.0553341781594227,-0.354176650394247,0.051,0.061,1
"MIEF1",0.0554276637402439,-0.398037702890209,0.047,0.056,1
"ASTE1",0.0554706345864195,-0.448515800074292,0.025,0.031,1
"C2orf81",0.0555448263911146,0.340238753409136,0.024,0.018,1
"TNKS1BP1",0.0557904744880207,-0.478871905416986,0.054,0.063,1
"POP5",0.0558281866364042,-0.404163673576446,0.045,0.054,1
"TSC22D4",0.0558365906251413,-0.309777098185331,0.03,0.038,1
"TEX29",0.0558640513287435,-0.435594919031532,0.029,0.037,1
"ESYT3",0.0558777411021451,-0.410925272331197,0.041,0.049,1
"SPTB",0.0559074723494493,0.26342176913223,0.06,0.05,1
"AC062017.1",0.0559240622995043,-0.873415305710839,0.008,0.012,1
"KIAA1958",0.0560272501368612,-0.429407257244899,0.059,0.068,1
"CNTN2",0.0561073703052391,0.101559252870104,0.101,0.089,1
"MAP3K6",0.0562369468482508,-0.430582940446453,0.019,0.025,1
"SDHAF3",0.0562503534629014,-0.664642264325273,0.015,0.02,1
"MAD1L1",0.0562741850110235,0.226837377493107,0.028,0.022,1
"RP11-455F5.3",0.0564818578557017,-0.604903845792678,0.01,0.015,1
"SRD5A3",0.0564921977476089,0.276899637649096,0.039,0.031,1
"IER3IP1",0.056494691910536,0.117786443012005,0.062,0.052,1
"C7orf49",0.056545158489807,-0.877263829521864,0.012,0.016,1
"GNL1",0.0566739725308948,-0.209579231814456,0.152,0.166,1
"CLINT1",0.0567787872434032,-0.329563422496358,0.069,0.079,1
"CA5B",0.0567900088723562,-0.288456405278576,0.036,0.045,1
"MPHOSPH10",0.0568112933352843,-0.324159172434323,0.096,0.108,1
"OSGEPL1",0.0568199171704417,0.263476798230476,0.019,0.013,1
"SSRP1",0.0568520671062867,0.15573246192142,0.146,0.131,1
"TIFA",0.056903097323032,0.574948550717876,0.01,0.006,1
"LRRC49",0.0571942471852379,-0.341773092958591,0.074,0.084,1
"MRPS18B",0.0573742121648302,0.126864810306387,0.048,0.04,1
"NRF1",0.0574454388927698,-0.296689199348336,0.05,0.06,1
"THADA",0.0574799681999567,-0.383827836190122,0.035,0.043,1
"PODXL",0.0575341532334825,-0.529425152372567,0.028,0.035,1
"SIKE1",0.057578067996289,0.192118813280642,0.068,0.058,1
"ZNF551",0.0576908004229801,-0.890467872030746,0.011,0.016,1
"RP11-274B21.10",0.0577178449595375,-0.612356065377976,0.013,0.018,1
"FARSB",0.0577225815648395,-0.225242740686753,0.099,0.111,1
"MFI2",0.0578774926328221,-0.539140752180814,0.012,0.016,1
"HS3ST5",0.0579108205159474,0.149395608240396,0.08,0.069,1
"RAVER1",0.0579341081289109,-0.775872844063663,0.012,0.017,1
"RP5-855D21.2",0.0579553020320416,0.335688401873917,0.01,0.006,1
"LIMS2",0.0580236983267058,-0.5374883041387,0.01,0.015,1
"SDCCAG8",0.0580604122015295,-0.36038211852979,0.122,0.133,1
"CASQ1",0.0580656702876304,0.3387807127705,0.033,0.026,1
"RP11-175O19.4",0.0581670011415698,0.462120239054543,0.017,0.012,1
"NBPF1",0.0582030810341861,-0.41833123745213,0.028,0.035,1
"UQCC3",0.0582964104981864,0.130400177334922,0.057,0.048,1
"NARS2",0.0583341507292035,0.344692089111914,0.022,0.017,1
"ZNF839",0.0584734953977078,-0.384847469402267,0.032,0.04,1
"FSIP2-AS1",0.0585104672178446,0.220127102856585,0.013,0.009,1
"ZDHHC13",0.0586483262340525,-0.328122691760397,0.049,0.058,1
"PTPRO",0.058695850212123,-0.369749656433179,0.076,0.087,1
"DIS3",0.0588333510135026,-0.319852990467459,0.095,0.106,1
"GSS",0.0588707734602067,-0.239142505263382,0.054,0.064,1
"HAUS2",0.0588869545745735,0.283317093821568,0.04,0.032,1
"NPY",0.058899543120165,-1.31173737723067,0.023,0.017,1
"RP11-84G21.1",0.0589914784880927,-0.930320707195242,0.007,0.011,1
"VAMP3",0.059150634201879,-0.414959813399296,0.035,0.043,1
"FBXO42",0.0591538418411481,-0.323839687425964,0.079,0.09,1
"GK",0.0591856946607243,-0.339547629173478,0.057,0.066,1
"SDK2",0.0592635385014676,-0.328241694361573,0.028,0.035,1
"TMEM254-AS1",0.0594303880482877,-0.598608415448341,0.01,0.015,1
"TGFBR1",0.0594855313350169,-0.707055795997282,0.017,0.023,1
"MPP7",0.059542201634249,0.171872013736487,0.047,0.038,1
"NOB1",0.0595440865616641,-0.410628119211042,0.035,0.043,1
"RP3-475N16.1",0.0595859230244816,-0.7909876579996,0.013,0.018,1
"MTX3",0.0598346754093193,-0.311253479706876,0.097,0.108,1
"RP11-1277A3.3",0.059841518714222,-0.785282274210262,0.01,0.014,1
"TRIM22",0.0598744969833241,0.488356390768199,0.012,0.008,1
"SDC3",0.0598932075560117,-0.37615498266993,0.103,0.114,1
"STAT6",0.0599395398883358,-0.413125827571661,0.079,0.089,1
"PBX2",0.0599519980654797,-0.320535111462021,0.086,0.097,1
"RP11-171I2.1",0.0602113317763998,-0.638820710869989,0.023,0.03,1
