"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AMPD3",0.000354932650725092,-0.515402159121445,0.027,0.038,1
"ZBED5",0.000355149350927262,-0.249143978628216,0.101,0.122,1
"ZNHIT1",0.000355326153277508,0.247091107322906,0.145,0.124,1
"MYO15A",0.000358240472275668,-0.322653999902815,0.06,0.077,1
"SGK494",0.000359703249558272,0.284091176853346,0.117,0.098,1
"RP11-1263C18.1",0.00036039614493166,-0.545959605353399,0.019,0.029,1
"KANSL3",0.00036048481155594,-0.277721271815018,0.101,0.122,1
"BEST1",0.000360534368461759,-1.11167288033773,0.005,0.01,1
"DUBR",0.000361790536623072,-0.434469958297343,0.032,0.044,1
"VPS72",0.000361974950991314,0.387850785684491,0.094,0.078,1
"CLIC2",0.000362633758761215,-0.732357662228353,0.009,0.017,1
"VAC14",0.000362677939762787,-0.294161058849286,0.05,0.065,1
"UBE2D2",0.000364975511018959,0.260065729829636,0.155,0.135,1
"FBRS",0.000365094561251866,-0.308394536941594,0.055,0.071,1
"MARCH4",0.000365362077080499,-0.340548657071168,0.03,0.042,1
"TMEM147",0.000366620055286765,0.32514780469922,0.119,0.1,1
"SIRT3",0.00036699741612064,-0.205743826493541,0.095,0.116,1
"SYNGR2",0.000370365058897975,-0.501120725339575,0.03,0.042,1
"SCAF11",0.000370455632491748,-0.187305163828635,0.244,0.276,1
"UTP14C",0.000370634176430861,-0.297393748651629,0.068,0.086,1
"ADGRA1-AS1",0.000371503247484824,-0.364334147720833,0.053,0.068,1
"ZCCHC6",0.000372325087288096,-0.324093708678347,0.059,0.076,1
"TMEM150A",0.000375954480061437,-0.537735642247507,0.019,0.028,1
"GRHL1",0.000377246651845139,-0.459856032674605,0.03,0.042,1
"RNF5",0.000377504566847152,0.493165878315045,0.073,0.058,1
"PLGLB1",0.000378769970104942,-0.295385533837976,0.054,0.069,1
"DDX1",0.000379203940931434,-0.187333812557376,0.176,0.204,1
"TMEM17",0.000380917459121993,-0.585026801419116,0.014,0.023,1
"PDCL",0.000381189180246943,0.476627370169771,0.065,0.05,1
"ZNF169",0.000381499998413948,-0.457537200802325,0.037,0.051,1
"USP44",0.000382563752175402,-0.425292627947006,0.015,0.024,1
"KIFC2",0.000382616938165748,-0.158354754255444,0.458,0.488,1
"ST3GAL4",0.00038262410825588,0.564100209437832,0.043,0.031,1
"MLLT6",0.000384680641558353,-0.176773528181306,0.155,0.182,1
"PLK3",0.000384929015544914,-0.575188184462563,0.019,0.029,1
"CCNY",0.000385188745641044,-0.154657611689867,0.161,0.188,1
"RB1",0.000385762427180314,0.312855173223646,0.11,0.092,1
"SGTB",0.000388088111788234,-0.166466127044821,0.245,0.278,1
"C1QL1",0.000389221947679315,0.938134078115245,0.014,0.007,1
"LDAH",0.000390143531234627,-0.506927352391331,0.025,0.036,1
"DUSP28",0.000392406829789592,0.4743033525614,0.037,0.026,1
"PRKCE",0.000394134348373779,0.169096622662497,0.452,0.436,1
"IGSF3",0.000395476978102084,-0.217522306851426,0.079,0.098,1
"SCFD1",0.000395944537810237,-0.21071691142785,0.12,0.144,1
"GRAMD3",0.000396787809476207,-0.512389824891102,0.03,0.042,1
"TYW5",0.000398632897139909,-0.352726731897812,0.046,0.061,1
"KRT8",0.00040067421823569,0.990752425760731,0.01,0.004,1
"BCL7A",0.000401265858255172,0.193453581924283,0.227,0.205,1
"CAMSAP2",0.000401410829889717,0.140375636708554,0.413,0.393,1
"KLHL23",0.000402001154428824,-0.160651019213931,0.122,0.146,1
"RNPEPL1",0.000403938234806064,-0.232347584143997,0.058,0.074,1
"ARHGAP5",0.000404454822337708,0.176780148111332,0.318,0.297,1
"EXOSC8",0.000404806198968764,-0.457719780975158,0.028,0.039,1
"PPEF1",0.000406610616060424,-1.21177145749902,0.004,0.01,1
"KIAA0355",0.000407282335937873,-0.272896072499851,0.089,0.109,1
"SKP2",0.000407932480945198,-0.32336243426267,0.04,0.053,1
"RAB7A",0.000409199986295692,0.228007723280219,0.261,0.241,1
"RP1-179N16.6",0.000411036179817278,-0.81732231326742,0.008,0.015,1
"LRFN1",0.000413324042297433,0.404337459031566,0.086,0.07,1
"JRK",0.0004138531862533,-0.302701890643218,0.068,0.086,1
"DBNL",0.000415175814402712,-0.195611489940435,0.107,0.129,1
"ZMAT5",0.000416302819656798,0.523080677268315,0.046,0.034,1
"UBE3D",0.000417419668362538,-0.395566070343276,0.052,0.067,1
"TMEM186",0.000417686046848719,-0.764348614534004,0.014,0.022,1
"TSPAN14",0.000418002599161965,-0.217913504800817,0.097,0.117,1
"ADAM32",0.00042074664255843,-0.694273412549719,0.013,0.021,1
"DYNC2LI1",0.000421355559231843,-0.257306358682183,0.125,0.147,1
"PTBP1",0.000421845434630057,-0.291413528023038,0.085,0.104,1
"SH2D5",0.000424057981754645,-0.288463784653718,0.091,0.11,1
"TRAM2",0.000424125297023724,-0.494716564586768,0.022,0.032,1
"STXBP5",0.000424989845143282,0.16426613373773,0.335,0.315,1
"ADCK1",0.000425529935789317,-0.425265478261489,0.028,0.04,1
"RPUSD3",0.000426427971929885,-0.312531653096317,0.071,0.089,1
"MATN2",0.000427518875854937,-0.649475664331745,0.01,0.018,1
"MTMR3",0.000430240694794908,-0.275984256662881,0.07,0.087,1
"NIPBL",0.000430674181532951,-0.156047907307778,0.225,0.257,1
"PPP2R2B",0.000430907159915761,0.149745053472278,0.414,0.396,1
"RARS",0.000434286236998076,-0.272682730888944,0.072,0.09,1
"LINC00342",0.000434969611278174,-0.29803960400724,0.043,0.057,1
"MYO9A",0.000435115577236277,-0.145894493602414,0.275,0.307,1
"RP11-635N19.1",0.000436234972102585,0.895056693282864,0.014,0.008,1
"ARF3",0.000436244589795246,0.107265147500719,0.51,0.491,1
"VPS4B",0.000436792969475637,-0.117300731942949,0.13,0.156,1
"RP1-39G22.7",0.000438337706170532,-0.362341988502862,0.034,0.047,1
"FGFBP3",0.000439537722735246,0.662678026714271,0.016,0.009,1
"ADTRP",0.000440854914132901,-0.740533646786817,0.014,0.022,1
"GABARAP",0.000441197685802768,0.178786869653325,0.097,0.079,1
"DOCK4",0.000441350532673944,-0.153829788133268,0.174,0.203,1
"BIN3",0.00044213763602467,-0.321298522073635,0.079,0.098,1
"NUDCD3",0.000442984481259735,0.130700679662751,0.421,0.4,1
"TRNAU1AP",0.000443681205142115,-0.261289691189779,0.11,0.131,1
"VPS33B",0.000450626027081576,-0.440711511336429,0.037,0.05,1
"RP11-631N16.2",0.000451738298946696,-0.593282098118703,0.01,0.017,1
"ACOT9",0.0004533893180111,-0.350621993536088,0.029,0.041,1
"PWP1",0.000453808076686788,-0.189887065743355,0.144,0.169,1
"TFG",0.000455955675919603,-0.226762665467023,0.107,0.129,1
"USP48",0.000456753469776736,-0.212947708403815,0.177,0.203,1
"REPS1",0.000457497594179166,-0.225627581728585,0.112,0.133,1
"OR14I1",0.000458555817627133,-0.563961122996179,0.019,0.028,1
"MIR9-3HG",0.000460840093211606,-0.283907093083954,0.088,0.107,1
"DNTTIP1",0.000463809247077748,-0.279180007873018,0.048,0.063,1
"COL7A1",0.000463953108708871,-0.31490127549389,0.056,0.072,1
"STX17",0.00046524416360284,-0.432090851416781,0.042,0.055,1
"ARFGEF2",0.000465346155224728,-0.190915371218725,0.153,0.178,1
"OPTN",0.000466266112747969,-0.158679644826093,0.269,0.302,1
"GLT1D1",0.000467238486419658,-0.379518089344233,0.05,0.065,1
"PPARD",0.000470286737500059,-0.28731608496825,0.053,0.068,1
"FSTL5",0.000473675913507261,0.328919882808856,0.155,0.135,1
"TSPAN5",0.000474478792657439,-0.119493456712511,0.296,0.332,1
"BLMH",0.000477017050663918,-0.353474973402377,0.045,0.059,1
"ASXL1",0.000487251541493138,-0.200446266144487,0.09,0.11,1
"DNAJC19",0.000488598691003089,-0.236967407647333,0.094,0.115,1
"TCF7",0.000489392663629564,0.599852531087295,0.02,0.012,1
"ZNF555",0.00049210980757121,-0.466750923860566,0.023,0.033,1
"ZNF160",0.00049414428326162,-0.431132565640657,0.04,0.054,1
"LIN7B",0.000494150726981092,0.237767633067005,0.125,0.105,1
"CTD-2017D11.1",0.000497038056847874,-0.641794624225954,0.02,0.03,1
"SMIM13",0.000497159970075831,0.178018051796374,0.265,0.242,1
"NCAPD2",0.0004990802304233,-0.59204356176463,0.014,0.022,1
"ITM2A",0.000500222406199843,-0.412197036249218,0.029,0.041,1
"ERC2",0.000502709430175809,-0.164532661500522,0.197,0.226,1
"SUPT3H",0.000505926321058098,-0.515036515548843,0.023,0.033,1
"CEBPZOS",0.000506153966846909,0.292312787582331,0.126,0.107,1
"PTPN13",0.000506335406281039,-0.467750088953996,0.03,0.041,1
"RP11-1299A16.3",0.000507855784628385,-0.603208796989577,0.011,0.019,1
"BRPF3",0.000508252239111064,-0.316442620459471,0.066,0.082,1
"GNPDA1",0.000509986153134541,0.348232893083086,0.132,0.114,1
"SST",0.00051068892614288,-0.783074345191221,0.007,0.014,1
"ATP6V1G1",0.000511660824605165,0.151061109282253,0.361,0.342,1
"MTERF4",0.000511988021429724,-0.272711526821505,0.084,0.103,1
"CDKL2",0.000514563721842453,-0.192980325043362,0.076,0.095,1
"ISPD",0.000514877717796844,0.417891285498739,0.053,0.04,1
"BRI3",0.000514913092202256,0.307011599861357,0.118,0.1,1
"SLC2A11",0.000516097571555437,-0.252326805344038,0.098,0.118,1
"YIPF1",0.000516820547713438,-0.493497720005172,0.02,0.03,1
"WDR11",0.000519157732695568,-0.197098296589845,0.147,0.172,1
"DNASE1L1",0.000519408390180862,-0.538688559447938,0.015,0.023,1
"NETO1",0.000520563158110217,-0.206195001490607,0.085,0.105,1
"KLHDC9",0.000520864454056351,-0.23598897613168,0.105,0.126,1
"ZNF74",0.000521944831130292,-0.40071446910893,0.029,0.04,1
"COX11",0.000522369615435967,-0.200888432915526,0.106,0.127,1
"CAPN15",0.00052815551171049,-0.310352883958502,0.043,0.057,1
"PCGF2",0.000534326004146404,0.330995799093923,0.101,0.085,1
"FBLL1",0.000535829647971117,0.311675211743652,0.16,0.141,1
"SYVN1",0.000535931082612808,-0.249664302390859,0.074,0.092,1
"TIGD1",0.00053641920308332,-0.638388894924052,0.02,0.03,1
"RPL8",0.000537479242925932,-0.12390463257712,0.389,0.426,1
"FXR1",0.0005376982013631,0.183614338656887,0.286,0.265,1
"CKAP5",0.000540216378975583,0.270124068291236,0.228,0.209,1
"NADK",0.00054121213499213,-0.312851857237783,0.073,0.09,1
"HS3ST5",0.000541742023149187,-0.377715868124721,0.037,0.05,1
"HACE1",0.000542924169885857,-0.25461041513049,0.128,0.15,1
"GPALPP1",0.000543201299735451,-0.135907667175343,0.189,0.219,1
"NTPCR",0.000544097080563253,-0.271696432061877,0.105,0.126,1
"LTBP4",0.000545608505970532,0.147431402829258,0.094,0.076,1
"SLC22A14",0.000545757530602204,-0.547619988902645,0.011,0.019,1
"VPS45",0.000546183505064705,-0.136881545245156,0.125,0.15,1
"KIAA0408",0.000548361934371067,-0.343775172839291,0.033,0.045,1
"LRP1",0.000548955627301665,-0.141835049991493,0.202,0.231,1
"TMEM45A",0.000553949750346874,0.885980801226176,0.012,0.006,1
"DNAJC2",0.000554394896630933,-0.281389788567453,0.1,0.12,1
"LINC00205",0.000555269218873963,-0.325740596880807,0.057,0.073,1
"PDDC1",0.000556658284830798,-0.276601427103714,0.101,0.12,1
"SCLT1",0.000557809181222854,-0.370239817917597,0.041,0.054,1
"GDI2",0.000559879392243315,-0.210896067036175,0.108,0.13,1
"ATXN7L1",0.000560967558440994,-0.303677975322238,0.074,0.092,1
"NPY1R",0.000561096467403777,0.224805637871118,0.141,0.121,1
"CSMD3",0.00056158334276366,-0.239578014497103,0.154,0.178,1
"PMM1",0.000563538812650095,-0.284259473895992,0.078,0.096,1
"STRIP2",0.000564487155488952,-0.423000075722248,0.025,0.036,1
"GSTCD",0.000566827905046534,-0.417500065853814,0.027,0.039,1
"ATG10",0.000566915222734655,-0.369865396843523,0.061,0.076,1
"RP11-413H22.2",0.000567286987722821,0.691131214447505,0.011,0.005,1
"MTHFR",0.000569597689902128,-0.297510837791497,0.096,0.116,1
"FZR1",0.000573232442950824,0.247820394433502,0.164,0.143,1
"HSPA4L",0.000576501544968367,0.172959633529768,0.257,0.236,1
"MLLT4",0.000577274083593424,-0.235897265826805,0.165,0.189,1
"GAPVD1",0.000578236783151384,-0.169051186184658,0.146,0.171,1
"KMT5A",0.000578698398609703,-0.253931324498738,0.116,0.137,1
"EXOC3-AS1",0.000578721131686087,-0.474610348851621,0.029,0.041,1
"ORAOV1",0.000581893499550135,-0.301495776260426,0.069,0.087,1
"FNDC5",0.000585582599751815,-0.136994459581395,0.155,0.181,1
"MDK",0.000586273501980203,-0.572879232322089,0.011,0.019,1
"SAC3D1",0.000590441982450534,0.302048672950916,0.053,0.04,1
"MAOB",0.000591959693034302,0.289067934624625,0.131,0.112,1
"PHLDB1",0.000594373419869199,-0.237318983506165,0.041,0.054,1
"OCRL",0.000594377895237616,0.223268161313263,0.205,0.184,1
"RP11-392O17.2",0.000594875950923211,-0.690347348244035,0.012,0.02,1
"RUNX1T1",0.000595582573153008,-0.153632637955817,0.35,0.384,1
"FAM135A",0.000596747308447477,-0.180984243192124,0.114,0.136,1
"DFNB31",0.000596935575857165,0.47787609664605,0.042,0.03,1
"PTPRU",0.000599120914354172,0.354048648475073,0.103,0.086,1
"KIF9",0.000599667222372893,-0.710246553190616,0.021,0.031,1
"ATP11A",0.000599994344121192,-0.490942370888908,0.032,0.044,1
"GLTP",0.000602417321648252,-0.509383480168053,0.026,0.037,1
"JAKMIP3",0.000605840710364065,-0.259565356945083,0.078,0.095,1
"MPP6",0.000606784165915566,-0.238813032476578,0.124,0.146,1
"RIF1",0.000609211193711128,-0.193601945109994,0.239,0.27,1
"FABP7",0.000610829812142847,-0.443200979431772,0.023,0.033,1
"LDB2",0.000613727186415276,-0.116643217290841,0.319,0.357,1
"F11R",0.000615740329028792,-0.868298891558336,0.011,0.018,1
"PSMB2",0.000617088019563002,0.266062954079816,0.163,0.143,1
"RP11-497H16.9",0.00061809879337771,1.04965841192183,0.014,0.008,1
"CCBE1",0.000620757639655317,-0.597918650274073,0.026,0.036,1
"MPLKIP",0.000631757671825948,0.296121275905189,0.1,0.083,1
"RBAK",0.000637188956254657,-0.328087488798773,0.047,0.061,1
"ITFG2",0.000639265140952202,-0.44230442123952,0.036,0.048,1
"P2RX4",0.000643548084876618,-0.553285290770667,0.027,0.038,1
"GRK4",0.000643830246616309,-0.392885012360779,0.049,0.064,1
"ATP6V1H",0.000645768933915946,-0.136539308027544,0.257,0.289,1
"MLXIPL",0.000646056227055034,-0.163571936155233,0.268,0.299,1
"MTUS2",0.000647361978435253,-0.152553551797744,0.103,0.124,1
"PNMAL1",0.000647787835107238,0.161462626693829,0.345,0.325,1
"SAFB2",0.000648117529233812,0.208286954252767,0.296,0.278,1
"OSBPL10-AS1",0.000651388936222064,-0.514444186811418,0.022,0.032,1
"SLC20A2",0.000654278700482085,-0.181152230179261,0.109,0.131,1
"ZNF385A",0.000662191002154626,-0.264086101309848,0.051,0.066,1
"FARSB",0.000663593414849821,-0.149639620162074,0.113,0.135,1
"ZBTB37",0.000663894164042458,-0.471303392138427,0.032,0.044,1
"DACH2",0.000664037716204294,-0.15895023924756,0.065,0.082,1
"CALB2",0.000668433744634927,1.00024547424664,0.013,0.007,1
"PLAUR",0.000669850002850532,1.14358175917115,0.015,0.009,1
"CYB5R1",0.000669886541830195,-0.312079141833326,0.059,0.075,1
"ETF1",0.00067003732543257,-0.15838800685594,0.078,0.096,1
"COX16",0.000672623674207152,0.676240291566517,0.041,0.03,1
"MBNL1",0.000672879548826242,0.20699669601536,0.303,0.285,1
"ZFYVE27",0.000674505566425825,-0.224240522885734,0.155,0.18,1
"CLEC2L",0.000675769770274523,-0.329244743277816,0.061,0.077,1
"CTD-2012J19.3",0.000676517045617033,-0.981739935010189,0.006,0.012,1
"NBPF9",0.000681168835462167,0.488635244646652,0.039,0.028,1
"SLC15A4",0.000683148958976796,-0.339746409666667,0.056,0.071,1
"ASXL3",0.000684856482241179,-0.21369087934934,0.114,0.135,1
"SVOP",0.000685310579804593,-0.183240704964742,0.218,0.247,1
"CTD-2023N9.3",0.000689421817174537,-0.495565856214012,0.038,0.051,1
"CTA-29F11.1",0.000689562770850178,-0.248648973610315,0.083,0.101,1
"GRB14",0.000689890999744156,-0.441966331470258,0.019,0.029,1
"EIF1B",0.000690184399833107,0.147619668996732,0.342,0.322,1
"RP11-395G23.3",0.00069053349577932,-0.207533149846444,0.077,0.095,1
"ANKRD18A",0.000691810139039293,-0.284872625005409,0.047,0.062,1
"MTCH1",0.000692631948261793,0.103807377629235,0.557,0.547,1
"PAXIP1",0.000701239205431718,0.491546363993016,0.051,0.038,1
"RP11-803D5.4",0.000701814479493412,-0.585884935165345,0.013,0.02,1
"AKTIP",0.000705229966553133,-0.171565441340059,0.112,0.135,1
"TMEM189",0.000706591147775374,-0.373137305362609,0.049,0.063,1
"RPP25",0.000707240708163583,0.494002201999082,0.035,0.025,1
"CRB2",0.000708345519482975,-0.751398847769807,0.011,0.018,1
"NAA16",0.000709143308911057,-0.18925450691007,0.104,0.124,1
"TSC22D1-AS1",0.000710015974509151,-0.429464492495704,0.031,0.043,1
"ARRB1",0.000711246882636161,-0.382799338186798,0.024,0.034,1
"SOX4",0.000712722014613957,-0.249867190418871,0.045,0.059,1
"COPS5",0.00071550007537067,-0.305098026668308,0.068,0.085,1
"NLRP3",0.000716559368679666,-0.619954771062452,0.01,0.017,1
"ENTPD1-AS1",0.000718801395761295,-0.394097800137036,0.03,0.041,1
"CORO7",0.000718883301278948,-0.332204941934718,0.047,0.061,1
"ASB8",0.000723088970542472,-0.141390257694928,0.127,0.15,1
"PGGT1B",0.000723374110837705,-0.354884637691091,0.051,0.065,1
"NARF",0.000725617845947126,-0.164330840641215,0.198,0.226,1
"LRPPRC",0.000730852878935369,-0.162769318215471,0.181,0.209,1
"FAAP100",0.000736324762508617,-0.317840147998513,0.044,0.057,1
"NDUFAF5",0.000737467846137818,-0.222806520139833,0.066,0.083,1
"PRICKLE2",0.000738032406016665,0.187753567693911,0.19,0.169,1
"ZNF654",0.000738676009671473,0.341932930981282,0.093,0.077,1
"RP6-201G10.2",0.000738719222475008,-0.738824556092482,0.01,0.017,1
"NIPSNAP1",0.000740060848871458,0.346292658796035,0.118,0.101,1
"DNAH10OS",0.000740706119426751,-0.749221355177464,0.004,0.01,1
"RCOR2",0.000742146710128815,0.390978986575353,0.07,0.056,1
"EEFSEC",0.000746461479929007,0.586812796781991,0.032,0.022,1
"GPR26",0.000747216239863405,-0.418334649321907,0.023,0.033,1
"CENPT",0.000748872637448937,-0.150862946580809,0.172,0.199,1
"CUX1",0.000748978159302853,-0.145138385606246,0.125,0.148,1
"B3GNT9",0.000750462350002288,0.719157879157835,0.012,0.006,1
"FAM229A",0.000751884536177448,0.414916107948367,0.031,0.021,1
"RND1",0.000753171647932721,0.261623717626152,0.155,0.137,1
"VPRBP",0.000755748348586788,0.4666671126536,0.068,0.054,1
"LINC00667",0.000756204575677964,-0.152963036918252,0.09,0.11,1
"TANGO6",0.000756569909475829,-0.473461900877212,0.017,0.026,1
"ARHGEF28",0.000756978177325066,-0.309865343907122,0.042,0.055,1
"GID8",0.000757174049058751,0.292117751197086,0.183,0.164,1
"PPP6R3",0.000757988642634979,-0.103748540269422,0.156,0.182,1
"SMYD2",0.000761261281891713,-0.151064923860291,0.164,0.191,1
"RP11-420N3.2",0.000764941323886623,-0.557946104369238,0.024,0.035,1
"C1orf216",0.000766411671849444,0.227795674181543,0.225,0.206,1
"TYMP",0.000767492840878474,0.724797174604242,0.013,0.007,1
"ARHGAP44",0.000770146048071963,-0.135273058899096,0.204,0.233,1
"FAM98A",0.000771100837687087,-0.213748266983622,0.107,0.128,1
"CIR1",0.000772569700763129,-0.163174272362537,0.181,0.208,1
"FAR2",0.000772978936983555,-0.366603502403329,0.025,0.036,1
"CCDC94",0.000773619316739849,0.654514940163496,0.04,0.029,1
"RP1-78B3.1",0.000773629416147905,0.628186314821332,0.02,0.012,1
"ARHGAP4",0.000774246331973853,0.363561672408336,0.044,0.032,1
"FIBP",0.000777203296528712,-0.203741438151143,0.134,0.157,1
"RPS27L",0.00077761288099664,-0.200311113352993,0.157,0.182,1
"SRP19",0.000779961178917232,-0.252558755328019,0.086,0.104,1
"MTHFD1",0.000781233433250443,-0.307296191458449,0.055,0.07,1
"LAMTOR5",0.000783324783932437,0.172589505505589,0.235,0.216,1
"C11orf49",0.000786315869894605,0.280216127513269,0.143,0.125,1
"C19orf52",0.000792230830667089,0.373964462591267,0.051,0.038,1
"HMP19",0.000793710286219344,-0.118760016560464,0.472,0.506,1
"DCP2",0.000797122623942057,0.283750330762996,0.155,0.137,1
"STK35",0.000797640036382141,0.341475621352221,0.097,0.08,1
"TMEM254-AS1",0.000801591066215488,-0.630312943228675,0.012,0.019,1
"ZNF354A",0.000803712903928488,-0.307312020258181,0.044,0.057,1
"PMF1",0.000803834427333299,0.516414329098114,0.047,0.035,1
"UBN2",0.000803866255465897,-0.216060584797336,0.231,0.258,1
"CXorf23",0.000803923568957098,-0.206198531935851,0.074,0.092,1
"LARP1",0.000806349457093512,-0.108009610040102,0.434,0.473,1
"SEMA4A",0.000807050680797233,0.252840661766937,0.102,0.085,1
"IDH3G",0.000807884223022905,0.327710370203658,0.147,0.13,1
"KIF22",0.00080804602222671,0.272890066228689,0.086,0.07,1
"ERCC4",0.000808295516803575,-0.287197751621379,0.078,0.095,1
"DHCR7",0.000808322789602123,-0.337827883888137,0.032,0.044,1
"SCN1A",0.000810469172702623,0.15251299060871,0.444,0.428,1
"ZNF623",0.000813336139296221,0.409627106053509,0.113,0.097,1
"TRPS1",0.000813545353816706,-0.348450109107445,0.028,0.039,1
"SYDE2",0.000813917874555187,-0.487592107713623,0.016,0.025,1
"GRPEL1",0.000814543108058637,0.327627438707504,0.092,0.076,1
"UROS",0.000819366446798179,-0.111694763003773,0.182,0.211,1
"ARL5A",0.000820624334859807,0.295119100175126,0.12,0.102,1
"ZSCAN29",0.000827680545583235,-0.417562110968695,0.034,0.046,1
"ANKRA2",0.000828149446660004,-0.247940248434098,0.054,0.069,1
"GCA",0.000832829785145873,-0.255014455042499,0.074,0.092,1
"ASCC3",0.00083316980352995,-0.227215250386978,0.072,0.089,1
"LYRM2",0.000836660010512012,-0.171980279478559,0.117,0.139,1
"ZNF81",0.000839243256482801,-1.13231128330448,0.005,0.011,1
"RNF8",0.000839878540321909,-0.141312583848126,0.134,0.159,1
"BECN1",0.000839940218238169,-0.159948773583606,0.076,0.094,1
"MIR137HG",0.000841320947882381,-0.309870495869109,0.065,0.08,1
"SMCO2",0.000841893074429378,-0.62427175767547,0.01,0.017,1
"DPP9",0.000841966741897475,-0.326952342747587,0.045,0.059,1
"RP11-482M8.3",0.000844361785002008,0.993707366878819,0.014,0.008,1
"TMEM108",0.000844656299556067,-0.278479723150018,0.064,0.08,1
"RP11-347C12.1",0.000850682250419882,1.07874449563779,0.014,0.008,1
"TBC1D32",0.000852779457206075,-0.193744216172868,0.083,0.102,1
"RIC8A",0.000857056265177853,-0.25606898704734,0.091,0.11,1
"SNAPIN",0.000860321067952433,0.398527414771065,0.067,0.053,1
"RPS14",0.000860419572589951,-0.114817225335956,0.6,0.619,1
"VLDLR",0.000860966733641007,-0.378994684368567,0.033,0.045,1
"EXOSC1",0.000864995914231722,-0.253830173152784,0.075,0.093,1
"RIMS4",0.000867742510264458,0.309648981386579,0.109,0.092,1
"NUTM2B-AS1",0.000869161254279805,-0.233436504127758,0.11,0.13,1
"FAXDC2",0.000869282577025375,0.869887231836094,0.018,0.011,1
"AP000265.1",0.000870205839998811,-1.04218207349375,0.005,0.011,1
"TRIM23",0.000870508800581449,0.136960209112924,0.292,0.272,1
"PPP1R14C",0.000870822437999832,-0.212768055513801,0.063,0.079,1
"IL17RA",0.000871237497735445,-0.444320517978801,0.022,0.031,1
"EXOC3",0.000872881394504005,-0.171447581603324,0.128,0.151,1
"RP11-182L21.6",0.000873902108595624,0.20147198011975,0.045,0.033,1
"FNDC3B",0.000874519248017521,-0.410449724399995,0.031,0.042,1
"ZNF618",0.000875036300302964,-0.360260820642591,0.032,0.043,1
"MFI2-AS1",0.000876134624060271,-0.416282407865031,0.06,0.076,1
"OMA1",0.000879379026931582,-0.5589209078371,0.021,0.03,1
"ITPA",0.000882602536218039,-0.235525331638774,0.064,0.08,1
"DROSHA",0.000885800982688349,-0.231626405095686,0.079,0.097,1
"DBH-AS1",0.000886224276185523,-0.69406353571661,0.012,0.02,1
"GSTA4",0.000888778725091578,-0.186629951489161,0.15,0.174,1
"PTPN9",0.000891690427092182,-0.280303521576825,0.082,0.099,1
"SPG11",0.000896204769760875,-0.203184521160905,0.093,0.112,1
"ERICH3",0.000898469661714579,0.176831797912723,0.209,0.187,1
"GRAMD1B",0.000899617331356328,-0.183324557481807,0.242,0.27,1
"SWAP70",0.000901174127626311,-0.491889515065805,0.018,0.027,1
"UBL3",0.000902941275457865,0.155233014768607,0.27,0.248,1
"TXNDC15",0.000903166875338447,-0.373260004337172,0.054,0.069,1
"DNAJA3",0.000904276326169538,-0.159465540728283,0.1,0.121,1
"NBL1",0.000904772126627765,0.183858841704328,0.258,0.238,1
"TMEM208",0.000905717298327572,-0.271139663106734,0.077,0.095,1
"RP11-437B10.1",0.000905727597195374,-0.736675168189816,0.01,0.016,1
"TPM1",0.000906228619898714,0.184640718108764,0.212,0.192,1
"ZMYM5",0.000907049014480311,0.256981605578716,0.153,0.135,1
"ACOT8",0.000912362171179365,-0.286375777881078,0.07,0.087,1
"RAB3IP",0.000913138932041954,0.284807336026719,0.088,0.072,1
"PDCD7",0.000913500464909754,-0.318134524367871,0.189,0.211,1
"SUZ12",0.000915316263404894,-0.120508597608963,0.132,0.156,1
"PTTG1",0.000924712964604832,0.546843437385673,0.042,0.031,1
"RP11-192H23.4",0.000928681141814468,0.274382133308636,0.106,0.089,1
"RAB31",0.000930764025502601,0.551699512221093,0.041,0.03,1
"UBASH3B",0.000930772009984646,-0.499183685565487,0.019,0.029,1
"SRSF4",0.000933204370796772,-0.193764778856745,0.146,0.168,1
"LINC00893",0.000934913050703865,-0.670403190186566,0.01,0.016,1
"OXSM",0.000935561975701771,-0.489641766478294,0.018,0.027,1
"U73166.2",0.000938533753307495,-1.04792941205185,0.005,0.01,1
"GABBR1",0.00094092110342134,-0.120524781396852,0.381,0.417,1
"ASH1L",0.000942040396078525,-0.11794145054432,0.461,0.497,1
"MAF",0.000943260210107267,0.894435392411247,0.015,0.009,1
"TMEM14A",0.000944574393377913,0.139411959505365,0.287,0.267,1
"KDM6B",0.000945107146855102,0.260081082094772,0.099,0.082,1
"YPEL2",0.000945229987341163,-0.172234959280077,0.207,0.234,1
"ZNF236",0.000945272734189488,-0.16220314796154,0.079,0.097,1
"CMPK1",0.000946805224626566,0.210376681184467,0.183,0.162,1
"FUT2",0.000952889192130231,0.974490129842533,0.011,0.006,1
"SIGIRR",0.000954026723294856,-0.426184159587056,0.03,0.042,1
"GSTO2",0.000956056991409382,-0.385054163110802,0.054,0.068,1
"NUP50-AS1",0.00095996012813172,-0.385802339186603,0.023,0.033,1
"CDK5RAP1",0.000961507624329463,-0.264360125897009,0.07,0.087,1
"AGBL5",0.000962015755483716,-0.603280872420443,0.014,0.022,1
"GALNT15",0.000964070393765501,-0.857587353345206,0.006,0.012,1
"MICU1",0.000969925985480836,-0.11406329456694,0.165,0.193,1
"RP11-508N22.12",0.000975381329723736,-0.614864216093301,0.011,0.019,1
"IQUB",0.000983544376388358,0.754972782521561,0.025,0.017,1
