"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PHC1",0.159958947426943,-1.29041896588497,0.074,0.126,1
"ELOVL1",0.160064617971569,1.00949565979499,0.049,0.021,1
"FBXO28",0.160064617971569,0.659572433719614,0.049,0.021,1
"BEST1",0.160064617971569,0.671432761659702,0.049,0.021,1
"NUP107",0.160064617971569,0.946015377342769,0.049,0.021,1
"VWA3A",0.160064617971569,0.915460075659352,0.049,0.021,1
"MLX",0.160064617971569,0.999428425536914,0.049,0.021,1
"NMNAT1",0.160114393637417,-4.46318527118546,0,0.024,1
"SZRD1",0.160114393637417,-3.98581480460176,0,0.024,1
"TCEANC2",0.160114393637417,-3.42783527608647,0,0.024,1
"RP11-190A12.8",0.160114393637417,-4.31490741449314,0,0.024,1
"KIAA1614",0.160114393637417,-4.48078462412103,0,0.024,1
"BRINP3",0.160114393637417,-4.47278043387375,0,0.024,1
"ZNF496",0.160114393637417,-4.2924097608798,0,0.024,1
"CPSF3",0.160114393637417,-4.11345761794547,0,0.024,1
"DOK1",0.160114393637417,-4.24595737779471,0,0.024,1
"ACVR1",0.160114393637417,-3.78805257732102,0,0.024,1
"FN1",0.160114393637417,-4.52266665716504,0,0.024,1
"SCN11A",0.160114393637417,-4.52080242666827,0,0.024,1
"ABHD5",0.160114393637417,-4.23225363296169,0,0.024,1
"NIT2",0.160114393637417,-4.15684236532469,0,0.024,1
"MAATS1",0.160114393637417,-4.08406087566064,0,0.024,1
"ACOX3",0.160114393637417,-4.34724652981131,0,0.024,1
"PPAT",0.160114393637417,-4.22670847988784,0,0.024,1
"SAP30",0.160114393637417,-4.00950171635661,0,0.024,1
"FBXO8",0.160114393637417,-4.38607470835217,0,0.024,1
"GFM2",0.160114393637417,-4.06299235586765,0,0.024,1
"ZBED3-AS1",0.160114393637417,-3.95953592662286,0,0.024,1
"LINC01023",0.160114393637417,-4.09039648466238,0,0.024,1
"GM2A",0.160114393637417,-4.21876224263441,0,0.024,1
"GRK6",0.160114393637417,-3.839433519742,0,0.024,1
"RIPK1",0.160114393637417,-3.83361864405644,0,0.024,1
"HSD17B8",0.160114393637417,-4.16875886369746,0,0.024,1
"ICK",0.160114393637417,-4.33750858921461,0,0.024,1
"CYTH3",0.160114393637417,-3.58675820546356,0,0.024,1
"DGKB",0.160114393637417,-3.83816429183597,0,0.024,1
"YAE1D1",0.160114393637417,-4.34956801173301,0,0.024,1
"RALA",0.160114393637417,-4.14462132064664,0,0.024,1
"PLCXD1",0.160114393637417,-4.50397830012327,0,0.024,1
"REPS2",0.160114393637417,-3.43193524454104,0,0.024,1
"PRDX4",0.160114393637417,-4.49030365201162,0,0.024,1
"LINC01560",0.160114393637417,-4.23236472769019,0,0.024,1
"PORCN",0.160114393637417,-4.06541925119225,0,0.024,1
"ATP11C",0.160114393637417,-4.43709135249115,0,0.024,1
"MYOM2",0.160114393637417,-4.17986661077827,0,0.024,1
"ANGPT2",0.160114393637417,-4.62990495209347,0,0.024,1
"R3HCC1",0.160114393637417,-4.24854764172735,0,0.024,1
"FAM110B",0.160114393637417,-4.36058591303994,0,0.024,1
"RRS1-AS1",0.160114393637417,-4.23006258804913,0,0.024,1
"RIC1",0.160114393637417,-4.28648205099791,0,0.024,1
"OSBPL5",0.160114393637417,-4.30907945582199,0,0.024,1
"SPTY2D1",0.160114393637417,-3.94043802801998,0,0.024,1
"MTA2",0.160114393637417,-4.43241740024486,0,0.024,1
"FCHSD2",0.160114393637417,-4.22831125074133,0,0.024,1
"NCAPD3",0.160114393637417,-4.25367758376791,0,0.024,1
"ADO",0.160114393637417,-4.14432511691874,0,0.024,1
"RP11-283I3.2",0.160114393637417,-4.60851726331118,0,0.024,1
"KCNJ8",0.160114393637417,-4.52337661619388,0,0.024,1
"NUP37",0.160114393637417,-4.12933248158562,0,0.024,1
"MAPKAPK5-AS1",0.160114393637417,-4.21061933591859,0,0.024,1
"COQ5",0.160114393637417,-4.73888158951373,0,0.024,1
"UNC119B",0.160114393637417,-4.23438055791621,0,0.024,1
"RIMBP2",0.160114393637417,-3.75804492781788,0,0.024,1
"INTS6-AS1",0.160114393637417,-4.38591653681294,0,0.024,1
"CDH24",0.160114393637417,-4.03737424272499,0,0.024,1
"NYNRIN",0.160114393637417,-4.54857585378855,0,0.024,1
"CGRRF1",0.160114393637417,-4.22527441953561,0,0.024,1
"GPR176",0.160114393637417,-3.9863372065787,0,0.024,1
"SNX33",0.160114393637417,-3.81937341443463,0,0.024,1
"RP11-505K9.1",0.160114393637417,-4.164786848531,0,0.024,1
"RP11-385D13.3",0.160114393637417,-4.54601513479653,0,0.024,1
"NKIRAS2",0.160114393637417,-4.05439961876985,0,0.024,1
"FMNL1",0.160114393637417,-3.74168903413251,0,0.024,1
"BTBD17",0.160114393637417,-4.46473482497846,0,0.024,1
"TMEM104",0.160114393637417,-4.20312223472535,0,0.024,1
"KIAA1328",0.160114393637417,-4.40131105284511,0,0.024,1
"UBOX5",0.160114393637417,-4.3097017440073,0,0.024,1
"DNTTIP1",0.160114393637417,-4.57641813644043,0,0.024,1
"CTC-543D15.8",0.160114393637417,-4.21625289354352,0,0.024,1
"PIK3R2",0.160114393637417,-4.05390841108992,0,0.024,1
"SERTAD3",0.160114393637417,-4.05986085229829,0,0.024,1
"CNOT3",0.160114393637417,-4.50904999510617,0,0.024,1
"KB-1125A3.11",0.160114393637417,-4.42478721733351,0,0.024,1
"TTLL12",0.160114393637417,-4.26626855522359,0,0.024,1
"RRBP1",0.160178407796324,0.708044724754547,0.111,0.066,1
"RAD23B",0.160311534672235,1.74741395731084,0.062,0.03,1
"CD46",0.160327730675714,-0.942208682061105,0.049,0.099,1
"KIF5C",0.160388966295167,0.212554574410127,0.173,0.111,1
"DGCR8",0.1605429236914,-3.30903389353416,0.025,0.063,1
"ABI2",0.160582128921718,-0.804459306144099,0.173,0.231,1
"TWF2",0.161172893224315,0.510399385489167,0.049,0.021,1
"HMCES",0.161172893224315,0.844582301350351,0.049,0.021,1
"C8orf82",0.161172893224315,0.688624361935319,0.049,0.021,1
"NUCB2",0.161196407357052,0.218823372679455,0.086,0.045,1
"RNF216",0.161321858397223,-2.76419708911085,0.025,0.063,1
"RPS18",0.161341150815682,-0.300491929186538,0.198,0.273,1
"SGK3",0.161479352667243,-0.590693309622012,0.062,0.114,1
"SYP",0.161693658204152,0.272154711171405,0.247,0.168,1
"LAPTM4A",0.161931787903539,-0.570587309670666,0.086,0.147,1
"RASA2",0.16210364394333,-2.87733734002417,0.025,0.063,1
"ZCCHC7",0.162286954747087,0.432955332882514,0.049,0.021,1
"ZNF785",0.162286954747087,0.801808760857274,0.049,0.021,1
"RPL39",0.162354820688723,-0.735479625719433,0.086,0.144,1
"MYT1L",0.162888285425597,1.12200928180013,0.086,0.048,1
"CD200",0.163187835054162,1.65734842871996,0.062,0.03,1
"DUSP18",0.163187835054162,1.44495877616223,0.062,0.03,1
"EFCAB7",0.163406817281393,0.819348050183896,0.049,0.021,1
"PAIP1",0.163406817281393,0.85772489474954,0.049,0.021,1
"GUSB",0.163406817281393,0.541494490167574,0.049,0.021,1
"SHISA7",0.163406817281393,0.679559122708306,0.049,0.021,1
"USP24",0.163599154032298,0.101546944043514,0.086,0.045,1
"TMPRSS5",0.163675674886521,-2.29842240067229,0.025,0.063,1
"LMBRD2",0.163798874660281,0.188535788858436,0.099,0.054,1
"TBCA",0.163870087546427,0.586592599962483,0.16,0.105,1
"LLGL1",0.163918891765199,-1.04108439230099,0.025,0.066,1
"NGEF",0.164155198476456,1.0215676157621,0.062,0.03,1
"ZFP36L2",0.164213990139644,0.657768054840435,0.198,0.138,1
"KMT5B",0.164350994541041,0.598866710652952,0.123,0.075,1
"U2AF1L4",0.164466156480364,-2.26766199423478,0.025,0.063,1
"OSMR",0.164532495484825,0.924657994330256,0.049,0.021,1
"SESN1",0.164532495484825,0.362117581299295,0.049,0.021,1
"DPY19L2",0.164532495484825,0.490264430136654,0.049,0.021,1
"POLR2M",0.164532495484825,0.330733697200404,0.049,0.021,1
"TSHZ2",0.164532495484825,0.404355750775586,0.049,0.021,1
"CKAP5",0.164545345988116,0.230428774014068,0.099,0.054,1
"SF1",0.164669995677211,0.243463333630029,0.296,0.213,1
"PTCH2",0.164830176148254,-3.6268876471355,0.012,0.045,1
"ZNF609",0.164830176148254,-2.94825831636095,0.012,0.045,1
"TCAP",0.164830176148254,-3.11938261304148,0.012,0.045,1
"XRN2",0.164830176148254,-2.95586066757642,0.012,0.045,1
"RBM22",0.165126875753037,1.41201568069712,0.062,0.03,1
"RALGPS1",0.165514560905948,-1.28767793218382,0.037,0.081,1
"TTBK1",0.165664003930022,0.576868176689227,0.049,0.021,1
"CTNNBIP1",0.165774997939086,-2.76705180422535,0.012,0.045,1
"TMEM41A",0.165774997939086,-3.12143484960713,0.012,0.045,1
"WWC3",0.165774997939086,-2.97079280762315,0.012,0.045,1
"ADORA2B",0.165774997939086,-2.21536188947113,0.012,0.045,1
"NDFIP2",0.166102876137825,0.850755352198145,0.062,0.03,1
"HS6ST1",0.166207628577771,-1.44112665459032,0.049,0.096,1
"PDDC1",0.166218259516262,-1.40461097676671,0.037,0.081,1
"SLC16A9",0.166503006845501,-1.03602023204203,0.086,0.141,1
"FKBP2",0.166574318699009,-0.901009592711302,0.136,0.195,1
"TUBA1B",0.166576998202866,0.233127988218223,0.333,0.246,1
"POLR3GL",0.16672388832284,-2.15961927275119,0.012,0.045,1
"TM2D2",0.16672388832284,-2.18537026991847,0.012,0.045,1
"DIS3",0.16672388832284,-2.85835374188412,0.012,0.045,1
"MRPL52",0.16672388832284,-3.12646200152486,0.012,0.045,1
"DHRS1",0.16672388832284,-2.6103823068676,0.012,0.045,1
"FBXO31",0.166801357103619,0.457197188721929,0.049,0.021,1
"EEF2K",0.166854508803058,-2.1594538279864,0.025,0.063,1
"KMT5C",0.166854508803058,-1.76492024613955,0.025,0.063,1
"ATP5J2",0.167252444416878,-0.837714658870248,0.111,0.171,1
"OCIAD1",0.167297028927326,0.307458566236744,0.222,0.15,1
"RBM19",0.167676855658893,-2.44951838459708,0.012,0.045,1
"SMARCA5",0.167807997627625,1.22378094224153,0.074,0.039,1
"C9orf9",0.167944569405203,0.258478323249,0.049,0.021,1
"TAF3",0.168067883009877,1.32868511414009,0.062,0.03,1
"TSHZ1",0.168633908263991,-2.21286949141959,0.012,0.045,1
"TEAD1",0.168715821712724,0.545432736843568,0.16,0.105,1
"ZNF12",0.169056907765682,1.0859463029587,0.062,0.03,1
"TET1",0.169056907765682,1.22163867267837,0.062,0.03,1
"WDR18",0.16926883570488,-1.78565928445422,0.025,0.063,1
"MED15",0.169406334072488,0.995200791181516,0.099,0.057,1
"ETV5",0.169595054411819,-2.09073179665616,0.012,0.045,1
"TRIM9",0.169716510546132,-0.948101051421246,0.198,0.249,1
"KCTD15",0.16977098521566,-1.43522970137173,0.037,0.081,1
"ARMCX4",0.169843554183393,0.76263838498212,0.111,0.066,1
"HSPH1",0.169914608286476,0.401140046713754,0.185,0.123,1
"LBR",0.170050292165785,1.00891417978259,0.062,0.03,1
"CNST",0.170050292165785,1.23645235243576,0.062,0.03,1
"TSPAN13",0.170050292165785,1.16941918622866,0.062,0.03,1
"SUDS3",0.170050292165785,1.02468696751935,0.062,0.03,1
"VIM",0.170127663529476,0.548071459376603,0.235,0.171,1
"TUBB2B",0.170241702193775,0.386208540835969,0.395,0.312,1
"ANGEL1",0.170248628549144,0.247446488849288,0.049,0.021,1
"COX7A2",0.17033789834684,0.320371594625489,0.173,0.111,1
"PPP1R2",0.170560302332584,-2.12427443853873,0.012,0.045,1
"ORAOV1",0.170560302332584,-1.7686245274071,0.012,0.045,1
"CTBP1",0.170742061587499,-1.11787693212235,0.074,0.126,1
"ATG2B",0.17089288307647,0.880870050940039,0.086,0.048,1
"KCNC1",0.171048045221841,1.41649197302867,0.062,0.03,1
"TERF2",0.171048045221841,1.12923733960448,0.062,0.03,1
"EDNRB",0.171181336461799,-0.80977981968993,0.136,0.198,1
"PTPN14",0.171529660212587,-1.90462737572431,0.012,0.045,1
"TRIB1",0.171529660212587,-1.69244651050261,0.012,0.045,1
"TRAF2",0.171529660212587,-1.85890634058402,0.012,0.045,1
"TIAM1",0.171529660212587,-1.8364101128104,0.012,0.045,1
"ABCA1",0.171615950465331,-1.10233184904779,0.074,0.126,1
"NBPF15",0.171709270247344,-1.85367137823749,0.025,0.063,1
"SESN3",0.171931252628574,0.270911456560758,0.21,0.141,1
"TMEM151B",0.17205017589557,0.787609650002236,0.062,0.03,1
"GRB2",0.172252056436302,1.06218975960539,0.074,0.039,1
"XAF1",0.172391908072746,0.286997831264087,0.123,0.072,1
"PLCG1",0.172454555165475,-1.48055085344734,0.062,0.108,1
"LIN7C",0.172503136193802,-1.89095489011397,0.012,0.045,1
"ATG13",0.172503136193802,-1.97862825610809,0.012,0.045,1
"TMEM192",0.172528572869503,-1.78710324734049,0.025,0.063,1
"SRRM4",0.172528572869503,1.13344796969568,0.086,0.048,1
"PRKCA",0.172681510558783,0.44950501646041,0.247,0.174,1
"PPP1R9B",0.17305669309826,1.15280286294551,0.062,0.03,1
"PEAK1",0.173151338433537,1.26342958748905,0.074,0.039,1
"PPP4R3A",0.17335079576085,-1.63915995243237,0.025,0.063,1
"NAA20",0.17335079576085,-1.67909361748762,0.025,0.063,1
"EIF2AK4",0.17335079576085,1.07214321807298,0.086,0.048,1
"MSN",0.17348073837345,-1.58654234125273,0.012,0.045,1
"SEZ6L2",0.173658311360658,0.562219412082849,0.123,0.075,1
"SEC62",0.173750435786081,0.212894488833567,0.444,0.354,1
"NAP1L5",0.174054125288892,0.794547035528221,0.074,0.039,1
"TRRAP",0.174067605690272,1.06732537327375,0.062,0.03,1
"SERBP1",0.174175943716659,-1.53577313287818,0.025,0.063,1
"MTX3",0.174175943716659,-1.53781774932212,0.025,0.063,1
"PITPNB",0.175082922480548,0.734445860651801,0.062,0.03,1
"AC002429.5",0.175448201667125,-1.79415642822833,0.037,0.078,1
"COL9A2",0.175448353490625,-1.60416849496643,0.012,0.045,1
"HLA-B",0.175448353490625,-1.62855834638516,0.012,0.045,1
"GDF11",0.175448353490625,-1.28295540521685,0.012,0.045,1
"CDK5RAP3",0.175692294554667,0.364872439076485,0.259,0.186,1
"PLP1",0.17610265222611,0.278219654011923,0.062,0.03,1
"ITPR1",0.176266273600202,0.605570425067062,0.099,0.057,1
"CD151",0.176266273600202,0.675741607048533,0.099,0.057,1
"CHFR",0.17643838239502,-1.35431815448332,0.012,0.045,1
"SEP15",0.176783577529899,1.07635250463181,0.074,0.039,1
"CNOT6L",0.176783577529899,0.894579864791237,0.074,0.039,1
"DGAT1",0.176783577529899,1.11560930635548,0.074,0.039,1
"SPRED2",0.17712680363157,0.840299203752388,0.062,0.03,1
"DYNLT3",0.17712680363157,0.866845384241574,0.062,0.03,1
"NCOA2",0.17712680363157,0.787404851975846,0.062,0.03,1
"DYX1C1",0.17712680363157,0.92355861396574,0.062,0.03,1
"C16orf91",0.17712680363157,0.884905122690261,0.062,0.03,1
"PSMG1",0.17712680363157,0.79867499531239,0.062,0.03,1
"GABARAP",0.177432569430734,-1.3818501108556,0.012,0.045,1
"ARL1",0.17750588128783,0.860929414518378,0.086,0.048,1
"TRO",0.17770044617786,0.853937188114972,0.074,0.039,1
"C12orf49",0.17770044617786,0.874029499188967,0.074,0.039,1
"CHMP1A",0.17770044617786,1.07964348060448,0.074,0.039,1
"RAPGEF2",0.177818445575296,0.738365075795573,0.099,0.057,1
"TARS2",0.178155385348634,0.727111777582874,0.062,0.03,1
"ATP8A2",0.178155385348634,0.699209091632045,0.062,0.03,1
"CCDC130",0.178345725690412,-1.1386774664311,0.025,0.063,1
"LEMD2",0.178430922464868,-1.29813623363196,0.012,0.045,1
"EIF3H",0.178430922464868,-1.07055431260892,0.012,0.045,1
"BTG1",0.178430922464868,-1.12431034756456,0.012,0.045,1
"MEX3C",0.178430922464868,-0.86810100553187,0.012,0.045,1
"UROS",0.178529445872617,-0.89824475821163,0.037,0.081,1
"PPP1R16A",0.178774604497261,-0.80839342138576,0.086,0.144,1
"DYNLRB1",0.178774710080613,0.15925657872726,0.185,0.12,1
"SLC25A14",0.179188405975604,0.895492750782213,0.062,0.03,1
"MRPL28",0.179188405975604,0.620034413394344,0.062,0.03,1
"IFNAR1",0.179188405975604,0.712903379392301,0.062,0.03,1
"ARPC2",0.179380770435666,0.787170557643611,0.099,0.057,1
"RND1",0.179433449317228,-0.946890260967175,0.012,0.045,1
"PRRC2A",0.179470937589143,-1.46517086650006,0.062,0.108,1
"ADCK3",0.179544797188465,1.13576157352025,0.074,0.039,1
"EFHD1",0.179544797188465,0.818905850329887,0.074,0.039,1
"TCEAL8",0.179544797188465,0.912545451320886,0.074,0.039,1
"HMP19",0.179846174776056,0.658553630386386,0.123,0.075,1
"HES4",0.180034279179899,-1.30517136741067,0.025,0.063,1
"ST6GALNAC6",0.180034279179899,0.768986388131371,0.086,0.048,1
"CERS1",0.180129251524014,0.627641329171895,0.148,0.096,1
"ARNT",0.180225874056884,0.448823784042586,0.062,0.03,1
"EFTUD2",0.180225874056884,0.639096798336553,0.062,0.03,1
"COX5A",0.180882997506443,-1.1397522074793,0.025,0.063,1
"ZNF652",0.180882997506443,-1.23226058571775,0.025,0.063,1
"NAA38",0.18124324151177,0.437406117303826,0.123,0.075,1
"CNOT10",0.181267798082488,0.438592707764592,0.062,0.03,1
"GPT",0.181489395311398,-1.5076634955177,0.037,0.078,1
"QKI",0.181579894333894,0.238964547935907,0.457,0.369,1
"FAM134C",0.181734683006999,-1.07885920109132,0.025,0.063,1
"FAM213A",0.181956879129867,-0.959273706660922,0.111,0.165,1
"FBXO2",0.182214772503864,0.557452284824481,0.21,0.147,1
"CTSL",0.182255269019425,-1.58296459736711,0.037,0.078,1
"MARK1",0.182314186487541,0.252605479038839,0.062,0.03,1
"FBXO17",0.182314186487541,0.449443302142757,0.062,0.03,1
"MYL6B",0.182319638516531,0.785309392658762,0.123,0.078,1
"SKI",0.182337948993913,0.57282783368505,0.074,0.039,1
"CCDC171",0.182337948993913,0.809489459456289,0.074,0.039,1
"MOB2",0.182337948993913,0.683772604622011,0.074,0.039,1
"PITPNC1",0.18248451433841,0.559245808686378,0.185,0.129,1
"SESTD1",0.182535895946241,0.577207029013833,0.099,0.057,1
"CALCOCO1",0.182648347706678,-1.60618589833747,0.049,0.093,1
"GSTM5",0.183365047651785,0.469733795470201,0.062,0.03,1
"FEZF2",0.183365047651785,0.200088107460036,0.062,0.03,1
"SCD",0.183651128078547,0.320750725442343,0.111,0.066,1
"C1orf52",0.184061433929299,-1.4749771360653,0.049,0.093,1
"HDLBP",0.184128956872347,0.712807870389692,0.099,0.057,1
"TPD52",0.184217870357421,0.637208775376517,0.074,0.039,1
"PRKG1",0.184217870357421,0.813338078467414,0.074,0.039,1
"BTAF1",0.184217870357421,0.750645126209882,0.074,0.039,1
"ATMIN",0.184217870357421,0.70035208950589,0.074,0.039,1
"DDX3X",0.184599921753502,0.380032039959184,0.198,0.135,1
"TLE1",0.184771125192048,-1.651389437461,0.049,0.093,1
"DNM3",0.185315681198603,-0.722825114397203,0.037,0.081,1
"KDM3B",0.1853427389226,-1.44172611461372,0.037,0.078,1
"KCNC4",0.185480221496938,0.357819849559546,0.062,0.03,1
"TXNL1",0.185482759218795,-1.52763375746322,0.049,0.093,1
"NCOA1",0.185599436031736,0.286087822999934,0.185,0.123,1
"NDUFA3",0.18567398296246,0.402788933445199,0.235,0.171,1
"RHOQ",0.186120616368331,-1.33838739481183,0.037,0.078,1
"SIN3B",0.186529915519801,0.246795053280697,0.173,0.114,1
"TMEM223",0.18654455065597,0.119139546137185,0.062,0.03,1
"MEA1",0.186830036171415,2.37026479541095,0.037,0.015,1
"AMMECR1",0.186830036171415,3.04089468142207,0.037,0.015,1
"MARCKS",0.186832898463116,0.504526114412716,0.198,0.135,1
"ERBB2",0.186895469609812,-2.67294254851765,0.025,0.06,1
"CERS2",0.187064600812358,0.695047469158534,0.074,0.039,1
"IQGAP1",0.187064600812358,0.432531926009546,0.074,0.039,1
"RDH11",0.18779479490246,0.458391739217847,0.148,0.096,1
"EFR3B",0.187953633874631,-0.79182905660045,0.099,0.153,1
"ARMC8",0.18815624619459,0.51503045556663,0.099,0.057,1
"BUD31",0.188686734212792,0.29238585054173,0.062,0.03,1
"FAM219A",0.188686734212792,0.299899678493948,0.062,0.03,1
"JMY",0.188980387933778,0.238231368787809,0.074,0.039,1
"NAGPA",0.188980387933778,0.55313615056069,0.074,0.039,1
"UBN2",0.189176501902414,0.492408568353828,0.16,0.105,1
"FNDC5",0.189493477659579,-3.40752521929326,0,0.021,1
"TMEM53",0.189493477659579,-3.65800160081996,0,0.021,1
"RP4-621B10.8",0.189493477659579,-4.08843798198613,0,0.021,1
"TRIM45",0.189493477659579,-4.17296340452176,0,0.021,1
"RP11-495P10.1",0.189493477659579,-4.27619663441841,0,0.021,1
"MRPL24",0.189493477659579,-4.09561481536457,0,0.021,1
"TADA1",0.189493477659579,-4.3797906612459,0,0.021,1
"RP11-134G8.5",0.189493477659579,-3.83006869036879,0,0.021,1
"NID1",0.189493477659579,-4.01911360014534,0,0.021,1
"EFCAB2",0.189493477659579,-3.92317154657493,0,0.021,1
"NOL10",0.189493477659579,-3.71837720763534,0,0.021,1
"PTRHD1",0.189493477659579,-3.6984706143743,0,0.021,1
"REL",0.189493477659579,-3.78252652556178,0,0.021,1
"SERTAD2",0.189493477659579,-4.0890897349336,0,0.021,1
"MEIS1",0.189493477659579,-4.36203375520339,0,0.021,1
"WDR54",0.189493477659579,-3.35657050583152,0,0.021,1
"WBP1",0.189493477659579,-3.79752919492645,0,0.021,1
"LIPT1",0.189493477659579,-3.88428267211899,0,0.021,1
"SCRN3",0.189493477659579,-3.94763006949282,0,0.021,1
"ATG16L1",0.189493477659579,-4.10900032575706,0,0.021,1
"IL17RE",0.189493477659579,-4.04931349710988,0,0.021,1
"TTC21A",0.189493477659579,-4.33319045156127,0,0.021,1
"ABHD14B",0.189493477659579,-4.49692289162972,0,0.021,1
"PRICKLE2-AS1",0.189493477659579,-4.04792207110514,0,0.021,1
"ARHGAP31",0.189493477659579,-3.60692350167185,0,0.021,1
"NUDT16",0.189493477659579,-3.83896963022264,0,0.021,1
"ATR",0.189493477659579,-3.50943217686926,0,0.021,1
"SMC4",0.189493477659579,-3.88718012548167,0,0.021,1
"USP13",0.189493477659579,-4.26096984494784,0,0.021,1
"NFKB1",0.189493477659579,-3.61764265458185,0,0.021,1
"NPY1R",0.189493477659579,-3.20641970570189,0,0.021,1
"CTD-2165H16.4",0.189493477659579,-3.99051439013074,0,0.021,1
"NUP155",0.189493477659579,-4.08078283763015,0,0.021,1
"SLC30A5",0.189493477659579,-4.303989205646,0,0.021,1
"PTCD2",0.189493477659579,-3.64169202555923,0,0.021,1
"DHFR",0.189493477659579,-3.92706486383076,0,0.021,1
"NUDT12",0.189493477659579,-3.82332973745287,0,0.021,1
"TIGD6",0.189493477659579,-4.34039486685281,0,0.021,1
"GPX3",0.189493477659579,-3.83707274006365,0,0.021,1
"CDYL",0.189493477659579,-4.17813026002376,0,0.021,1
"ZNF184",0.189493477659579,-3.68610248171751,0,0.021,1
"ABHD16A",0.189493477659579,-4.39589999056803,0,0.021,1
"RP5-1112D6.4",0.189493477659579,-3.67390538122255,0,0.021,1
"COL28A1",0.189493477659579,-3.76493710033022,0,0.021,1
"VSTM2A",0.189493477659579,-3.56536897103458,0,0.021,1
"GS1-124K5.4",0.189493477659579,-3.52491251941684,0,0.021,1
"HIP1",0.189493477659579,-4.38731238739755,0,0.021,1
"SAMD9L",0.189493477659579,-4.24760605111163,0,0.021,1
"RAB9A",0.189493477659579,-3.9148133607786,0,0.021,1
"HSD17B10",0.189493477659579,-3.91703757371737,0,0.021,1
"PDZD11",0.189493477659579,-4.19455348313393,0,0.021,1
"NKRF",0.189493477659579,-3.70063258075128,0,0.021,1
"SMIM10L2A",0.189493477659579,-3.6584060525819,0,0.021,1
"SRPK3",0.189493477659579,-3.55445019253579,0,0.021,1
"SGK223",0.189493477659579,-4.12638937591765,0,0.021,1
"SMIM19",0.189493477659579,-3.72031358296782,0,0.021,1
"EYA1",0.189493477659579,-4.29359472136824,0,0.021,1
"PLEKHF2",0.189493477659579,-4.23704358545761,0,0.021,1
"LINC00950",0.189493477659579,-3.73724914752662,0,0.021,1
"ZBTB5",0.189493477659579,-3.88086928386431,0,0.021,1
"EXOSC3",0.189493477659579,-4.03801183640394,0,0.021,1
"CDK20",0.189493477659579,-3.50974344543519,0,0.021,1
"TGFBR1",0.189493477659579,-3.94522833914531,0,0.021,1
"SLC27A4",0.189493477659579,-4.05652759161236,0,0.021,1
"RP11-727F15.11",0.189493477659579,-4.06864173979146,0,0.021,1
"RP11-849H4.2",0.189493477659579,-3.91845129926099,0,0.021,1
"RP11-110I1.13",0.189493477659579,-3.9498299280306,0,0.021,1
"RP11-398C13.6",0.189493477659579,-3.36533333316321,0,0.021,1
"OTUD1",0.189493477659579,-3.77906983837235,0,0.021,1
"ECD",0.189493477659579,-3.5871995506493,0,0.021,1
"RP11-152N13.5",0.189493477659579,-3.98619165695409,0,0.021,1
"ZNF503",0.189493477659579,-3.40770401792234,0,0.021,1
"TM7SF3",0.189493477659579,-3.78446921145419,0,0.021,1
"CACNB3",0.189493477659579,-3.6441086727943,0,0.021,1
"RP11-651L5.3",0.189493477659579,-4.22165790654791,0,0.021,1
"ZCCHC8",0.189493477659579,-3.76881238476402,0,0.021,1
"PCID2",0.189493477659579,-4.23604390594391,0,0.021,1
"ZFHX2",0.189493477659579,-3.04138684296253,0,0.021,1
"PLEKHH1",0.189493477659579,-4.1840164983972,0,0.021,1
"C14orf142",0.189493477659579,-4.00199273984255,0,0.021,1
"C15orf57",0.189493477659579,-3.55724796888224,0,0.021,1
"FAM96A",0.189493477659579,-3.41556110413107,0,0.021,1
"RP11-1007O24.2",0.189493477659579,-4.08637486231075,0,0.021,1
"POLR3K",0.189493477659579,-3.58887455850881,0,0.021,1
"ZNF213",0.189493477659579,-3.74608811091666,0,0.021,1
"NPIPA3",0.189493477659579,-3.66439218864936,0,0.021,1
"AC002310.12",0.189493477659579,-4.13278492829383,0,0.021,1
"RANBP10",0.189493477659579,-3.83518449244137,0,0.021,1
"NECAB2",0.189493477659579,-3.17407408124218,0,0.021,1
"MED11",0.189493477659579,-4.51462379418029,0,0.021,1
"WSCD1",0.189493477659579,-3.90454431236195,0,0.021,1
"NT5M",0.189493477659579,-3.87989774767355,0,0.021,1
"ALDH3A2",0.189493477659579,-4.05224302669236,0,0.021,1
"PGAP3",0.189493477659579,-4.02524957286068,0,0.021,1
"ORMDL3",0.189493477659579,-4.33181156436454,0,0.021,1
"NAGLU",0.189493477659579,-4.16861083227794,0,0.021,1
"KPNA2",0.189493477659579,-4.04315096611301,0,0.021,1
"C18orf25",0.189493477659579,-4.06906102361459,0,0.021,1
"DZANK1",0.189493477659579,-4.18670323213508,0,0.021,1
"ZNF341",0.189493477659579,-3.94845409676022,0,0.021,1
"CEP250",0.189493477659579,-4.15395123869792,0,0.021,1
"DHX35",0.189493477659579,-3.70672929302866,0,0.021,1
"RP4-813D12.3",0.189493477659579,-4.21263109951756,0,0.021,1
"APBA3",0.189493477659579,-3.60295233081056,0,0.021,1
"CD320",0.189493477659579,-4.2106098079186,0,0.021,1
"NOTCH3",0.189493477659579,-4.13250853056999,0,0.021,1
"PGLS",0.189493477659579,-3.81108228935233,0,0.021,1
"GATAD2A",0.189493477659579,-3.55489693200608,0,0.021,1
"SCGB1B2P",0.189493477659579,-4.15259947355229,0,0.021,1
