"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF784",0.801824410300257,0.402213255715748,0.027,0.022,1
"ZNF274",0.801824410300257,0.237127581383023,0.027,0.022,1
"C9orf72",0.801955299921504,-0.223573830376464,0.151,0.165,1
"MIDN",0.802341179049166,0.281335618635982,0.123,0.115,1
"ZNF134",0.802361794193855,0.38630613132451,0.137,0.129,1
"SMG9",0.802414420531532,-0.206795391710969,0.151,0.158,1
"SLC25A33",0.80246086501441,0.481783835213594,0.041,0.05,1
"RP11-1263C18.1",0.80246086501441,0.124730422338382,0.041,0.05,1
"UBA6-AS1",0.80246086501441,0.323671869884136,0.041,0.05,1
"ZFPM2",0.80246086501441,0.881222720568845,0.041,0.05,1
"RP11-575F12.3",0.80246086501441,0.79699864794223,0.041,0.05,1
"LYSMD4",0.80246086501441,0.156002867468195,0.041,0.05,1
"NCOR2",0.802724737825976,0.397767935889015,0.37,0.396,1
"DOK4",0.802955464417324,0.46636804651326,0.082,0.072,1
"AP2A2",0.802990713731324,0.146834133526241,0.274,0.317,1
"TNXB",0.803108071691701,0.330754665217498,0.055,0.065,1
"TSPYL5",0.803108071691701,-0.373926006264623,0.068,0.058,1
"ALG2",0.803108071691701,0.772463933533805,0.055,0.065,1
"PTRH1",0.803108071691701,-0.240386381880369,0.068,0.058,1
"LRFN3",0.803108071691701,-0.174085342481872,0.068,0.058,1
"ARNT",0.803186458541939,0.255684495676503,0.151,0.144,1
"CCDC91",0.803186458541939,0.232355117904094,0.151,0.144,1
"TMX2",0.803381558920725,0.864071239394273,0.164,0.158,1
"C21orf2",0.803490810500824,0.115737860616204,0.151,0.137,1
"ARL17A",0.803801702996075,-0.203328079491195,0.123,0.108,1
"CTXN1",0.803897831066134,-0.276663320075793,0.233,0.245,1
"ZNF529",0.803968394066571,0.517243418101453,0.123,0.115,1
"SUPT16H",0.804178584474456,0.49096171157247,0.219,0.223,1
"TUB",0.804680359627009,0.607743300482992,0.096,0.086,1
"PSME2",0.804680359627009,0.124780323752875,0.096,0.086,1
"KDM3A",0.80484480117828,0.243281824958347,0.11,0.101,1
"ZNRF1",0.80484480117828,0.58889704767163,0.11,0.101,1
"EFCAB14",0.804945677243314,-0.194146537713448,0.068,0.079,1
"SCYL3",0.804945677243314,0.106541626269593,0.068,0.079,1
"MRPL57",0.804994976449413,-0.487153032795109,0.137,0.144,1
"SIPA1L1",0.805169594633517,-0.215492125633094,0.575,0.597,1
"TUBGCP2",0.805460066395917,0.291640253950279,0.137,0.129,1
"RAPGEFL1",0.805702331972115,-0.262729080110604,0.301,0.331,1
"SFI1",0.805838367747613,-0.138736292412246,0.164,0.18,1
"RP4-555D20.2",0.805886547211899,-0.104774353678146,0.315,0.353,1
"UBXN2B",0.806567940742745,-0.220843109243138,0.096,0.108,1
"NDUFA10",0.806611619283803,0.183313769142799,0.425,0.439,1
"POLR2H",0.8070103519121,-0.434915256354324,0.123,0.137,1
"SKIV2L",0.807224977948532,0.283285865078577,0.11,0.122,1
"HIC2",0.807224977948532,0.79355661457765,0.123,0.115,1
"USP49",0.807236952413973,0.450415042222492,0.123,0.122,1
"BTF3",0.807411872756428,0.121934644742509,0.205,0.194,1
"PANK2",0.807637900327291,0.686195197223564,0.151,0.144,1
"SPIDR",0.807638057558588,-0.181094044666863,0.137,0.151,1
"MYEF2",0.807742904769045,-0.147730419665299,0.384,0.41,1
"KIF1A",0.80776191931555,-0.15277391636239,0.63,0.561,1
"ZNF276",0.807880386240849,0.502687820220548,0.233,0.266,1
"TUBB4B",0.808102899738896,0.24817437540903,0.329,0.309,1
"TPD52L2",0.80824768674851,0.516307355176856,0.205,0.209,1
"CRMP1",0.808249816637017,-0.123127379976093,0.205,0.187,1
"IMP4",0.808291808464124,0.436651280982602,0.11,0.101,1
"FAM53C",0.808723278861956,-0.18972035643328,0.192,0.201,1
